 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # webanno.custom.Lexicalsample | tag
#id=1
#text=Lad mig fremhæve nogle stykker:
1-1	Lad	lade	VM:----:--:----	_	
29-28	indrapportere	indrapportere	VI:----:-a:----	_	
29-29	,	,	ZD	_	
29-30	hvordan	hvordan	D-:----:--:u---	_	
29-31	det	det	PP:s-un:--:-3n-	_	
29-32	går	gå	VF:----:sa:----	_	
29-33	,	,	ZD	_	
29-34	der	der	US:----:--:----	_	
29-35	skal	skulle	VF:----:sa:----	_	
29-36	holdes	holde	VI:----:-p:----	_	
29-37	møder	møde	VF:----:sa:----	_	
29-38	landene	land	NC:pdu#:--:----	_	
29-39	imellem	imellem	T-:----:--:----	_	
29-40	,	,	ZD	_	
29-41	og	og	CC:----:--:----	_	
29-42	der	der	US:----:--:----	_	
29-43	skal	skulle	VF:----:sa:----	_	
29-44	være	være	VI:----:-a:----	_	
29-45	sådan	sådan	D-:----:--:u---	_	
29-46	en	en	PI:s-uc:--:----	_	
29-47	gennemgangskonference	gennemgangskonference	NC:siuc:--:----	_	
29-48	hvert	hver	PI:s-un:--:----	_	
29-49	femte	fem	LO:--u#:--:----	_	
29-50	år	år	:siun:--:----	_	
29-51	,	,	ZD	_	
29-52	hvis	hvis	CS:----:--:----	_	
29-53	man	man	PI:#-uc:--:----	_	
29-54	ikke	ikke	D-:----:--:u---	_	
29-55	er	være	VF:----:sa:----	_	
29-56	færdig	færdig	AD:----:--:p---	_	
29-57	med	med	T-:----:--:----	_	
29-58	at	at	UI:----:--:----	_	
29-59	destruere	destruere	VI:----:-a:----	_	
29-60	disse	denne	PM:p-u#:--:----	_	
29-61	klyngebomber	klyngebombe	NC:piu#:--:----	_	
29-62	.	.	ZP	_	

#id=30
#text= Tyrkiet er på en fornem 61. plads, så de har stadig væk et langt stykke, før de kan kvalificere sig til optagelse i EU.
30-1	Tyrkiet	Tyrkiet	NP:siu#:--:----	_	
30-2	er	være	VF:----:sa:----	_	
30-3	på	på	T-:----:--:----	_	
30-4	en	en	PI:s-uc:--:----	_	
30-5	fornem	fornem	AC:siuc:--:p---	_	
30-6	61	61	LC:--u-:--:----	_	
30-7	.	.	ZP	_	
30-8	plads	plads	NC:siuc:--:----	_	
30-9	,	,	ZD	_	
30-10	så	så	CS:----:--:----	_	
30-11	de	de	PP:p-n#:--:-3n-	_	
30-12	har	have	VF:----:sa:----	_	
30-13	stadig	stadig	D-:----:--:u---	_	
30-14	væk	væk	D-:----:--:u---	_	
30-15	et	en	PI:s-un:--:----	_	
30-16	langt	lang	AC:siun:--:p---	_	
30-17	stykke	stykke	NC:siun:--:----	stykke_3	
30-18	,	,	ZD	_	
30-19	før	før	CS:----:--:----	_	
30-20	de	de	PP:p-n#:--:-3n-	_	
30-21	kan	kunne	VF:----:sa:----	_	
30-22	kvalificere	kvalificere	VI:----:-a:----	_	
30-23	sig	sig	PP:#-u#:--:-3y-	_	
30-24	til	til	T-:----:--:----	_	
30-25	optagelse	optagelse	NC:siuc:--:----	_	
30-26	i	i	T-:----:--:----	_	
30-27	EU	EU	NP:siu#:--:----	_	
30-28	.	.	ZP	_	

#id=31
#text= Vi kom et lille stykke ad vejen før sommerferien, og vi kan komme et længere stykke ad vejen nu, og det synes jeg bare er positivt.
31-1	Vi	vi	PP:p-nc:--:-1n-	_	
31-2	kom	komme	VF:----:ta:----	_	
31-3	et	en	PI:s-un:--:----	_	
31-4	lille	lille	AC:s§u§:--:p---	_	
31-5	stykke	stykke	NC:siun:--:----	_	
31-6	ad	ad	T-:----:--:----	_	
31-7	vejen	vej	NC:sduc:--:----	_	
31-8	før	før	T-:----:--:----	_	
31-9	sommerferien	sommerferie	NC:sduc:--:----	_	
31-10	,	,	ZD	_	
31-11	og	og	CC:----:--:----	_	
31-12	vi	vi	PP:p-nc:--:-1n-	_	
31-13	kan	kunne	VF:----:sa:----	_	
31-14	komme	komme	VI:----:-a:----	_	
31-15	et	en	PI:s-un:--:----	_	
31-16	længere	lang	AC:##u#:--:c---	_	
31-17	stykke	stykke	NC:siun:--:----	_	
31-18	ad	ad	T-:----:--:----	_	
31-19	vejen	vej	NC:sduc:--:----	_	
31-20	nu	nu	D-:----:--:u---	_	
31-21	,	,	ZD	_	
31-22	og	og	CC:----:--:----	_	
31-23	det	det	PP:s-un:--:-3n-	_	
31-24	synes	syne	VF:----:sp:----	_	
31-25	jeg	jeg	PP:s-nc:--:-1n-	_	
31-26	bare	bare	D-:----:--:u---	_	
31-27	er	være	VF:----:sa:----	_	
31-28	positivt	positiv	AD:----:--:p---	_	
31-29	.	.	ZP	_	

#id=32
#text= Jeg synes, der er en meget negativ stemning i Folketingssalen i dag, og det synes jeg er rigtig, rigtig ærgerligt, for der er mange erhvervsskoler derude, som rent faktisk gør et kæmpe stykke arbejde for at sikre, at de unge mennesker gennemfører og får en uddannelse.
32-1	Jeg	jeg	PP:s-nc:--:-1n-	_	
32-2	synes	syne	VF:----:sp:----	_	
32-3	,	,	ZD	_	
32-4	der	der	US:----:--:----	_	
32-5	er	være	VF:----:sa:----	_	
32-6	en	en	PI:s-uc:--:----	_	
32-7	meget	megen	AD:----:--:p---	_	
32-8	negativ	negativ	AC:siuc:--:p---	_	
32-9	stemning	stemning	NC:siuc:--:----	_	
32-10	i	i	T-:----:--:----	_	
32-11	Folketingssalen	folketingssal	NC:sduc:--:----	_	
32-12	i	i	T-:----:--:----	_	
32-13	dag	dag	NC:siuc:--:----	_	
32-14	,	,	ZD	_	
32-15	og	og	CC:----:--:----	_	
32-16	det	det	PP:s-un:--:-3n-	_	
32-17	synes	syne	VF:----:sp:----	_	
32-18	jeg	jeg	PP:s-nc:--:-1n-	_	
32-19	er	være	VF:----:sa:----	_	
32-20	rigtig	rigtig	AD:----:--:p---	_	
32-21	,	,	ZD	_	
32-22	rigtig	rigtig	AD:----:--:p---	_	
32-23	ærgerligt	ærgerlig	AC:siun:--:p---	_	
32-24	,	,	ZD	_	
32-25	for	for	CC:----:--:----	_	
32-26	der	der	US:----:--:----	_	
32-27	er	være	VF:----:sa:----	_	
32-28	mange	mangen	AC:p#u#:--:p---	_	
32-29	erhvervsskoler	erhvervsskole	NC:piu#:--:----	_	
32-30	derude	derude	D-:----:--:u---	_	
32-31	,	,	ZD	_	
32-32	som	som	US:----:--:----	_	
32-33	rent	ren	AD:----:--:p---	_	
32-34	faktisk	faktisk	AD:----:--:p---	_	
32-35	gør	gøre	VF:----:sa:----	_	
32-36	et	en	PI:s-un:--:----	_	
32-37	kæmpe	kæmpe	AC:§§u§:--:p---	_	
32-38	stykke	stykke	NC:siun:--:----	stykke_4b	
32-39	arbejde	arbejde	NC:siun:--:----	_	
32-40	for	for	T-:----:--:----	_	
32-41	at	at	UI:----:--:----	_	
32-42	sikre	sikre	VI:----:-a:----	_	
32-43	,	,	ZD	_	
32-44	at	at	CS:----:--:----	_	
32-45	de	den	PM:p-u#:--:----	_	
32-46	unge	ung	AC:p#u#:--:p---	_	
32-47	mennesker	menneske	NC:piu#:--:----	_	
32-48	gennemfører	gennemføre	VF:----:sa:----	_	
32-49	og	og	CC:----:--:----	_	
32-50	får	få	VF:----:sa:----	_	
32-51	en	en	PI:s-uc:--:----	_	
32-52	uddannelse	uddannelse	NC:siuc:--:----	_	
32-53	.	.	ZP	_	

#id=33
#text= I de der situationer er der jo ikke sådan helt normale tilstande, så er der jo sket et eller andet et sted et stykke vej derfra.
33-1	I	i	T-:----:--:----	_	
33-2	de	den	PM:p-u#:--:----	_	
33-3	der	der	D-:----:--:u---	_	
33-4	situationer	situation	NC:piu#:--:----	_	
33-5	er	være	VF:----:sa:----	_	
33-6	der	der	US:----:--:----	_	
33-7	jo	jo	D-:----:--:u---	_	
33-8	ikke	ikke	D-:----:--:u---	_	
33-9	sådan	sådan	D-:----:--:u---	_	
33-10	helt	hel	AD:----:--:p---	_	
33-11	normale	normal	AC:p#u#:--:p---	_	
33-12	tilstande	tilstand	NC:piu#:--:----	_	
33-13	,	,	ZD	_	
33-14	så	så	D-:----:--:u---	_	
33-15	er	være	VF:----:sa:----	_	
33-16	der	der	US:----:--:----	_	
33-17	jo	jo	D-:----:--:u---	_	
33-18	sket	ske	VT:siu#:t-:----	_	
33-19	et	en	PI:s-un:--:----	_	
33-20	eller	eller	CC:----:--:----	_	
33-21	andet	anden	PI:s-un:--:----	_	
33-22	et	en	PI:s-un:--:----	_	
33-23	sted	sted	NC:siun:--:----	_	
33-24	et	en	PI:s-un:--:----	_	
33-25	stykke	stykke	NC:siun:--:----	stykke_3	
33-26	vej	vej	NC:siuc:--:----	_	
33-27	derfra	derfra	D-:----:--:u---	_	
33-28	.	.	ZP	_	

#id=34
#text= Jeg synes, det er rigtig vigtigt at holde fast i, at det faktisk er lykkedes os at komme ganske langt, men vi mangler endnu et stykke i forhold til den  vold, der stadig foregår i nogle hjem.
34-1	Jeg	jeg	PP:s-nc:--:-1n-	_	
34-2	synes	syne	VF:----:sp:----	_	
34-3	,	,	ZD	_	
34-4	det	det	PP:s-un:--:-3n-	_	
34-5	er	være	VF:----:sa:----	_	
34-6	rigtig	rigtig	AD:----:--:p---	_	
34-7	vigtigt	vigtig	AC:siun:--:p---	_	
34-8	at	at	UI:----:--:----	_	
34-9	holde	holde	VI:----:-a:----	_	
34-10	fast	fast	AD:----:--:p---	_	
34-11	i	i	T-:----:--:----	_	
34-12	,	,	ZD	_	
34-13	at	at	CS:----:--:----	_	
34-14	det	det	PP:s-un:--:-3n-	_	
34-15	faktisk	faktisk	AD:----:--:p---	_	
34-16	er	være	VF:----:sa:----	_	
34-17	lykkedes	lykkes	VT:siu#:t-:----	_	
34-18	os	vi	PP:p-uc:--:-1#-	_	
34-19	at	at	UI:----:--:----	_	
34-20	komme	komme	VI:----:-a:----	_	
34-21	ganske	ganske	D-:----:--:u---	_	
34-22	langt	lang	AC:siun:--:p---	_	
34-23	,	,	ZD	_	
34-24	men	men	CC:----:--:----	_	
34-25	vi	vi	PP:p-nc:--:-1n-	_	
34-26	mangler	mangle	VF:----:sa:----	_	
34-27	endnu	endnu	D-:----:--:u---	_	
34-28	et	en	PI:s-un:--:----	_	
34-29	stykke	stykke	NC:siun:--:----	stykke_3	
34-30	i	i	T-:----:--:----	_	
34-31	forhold	forhold	NC:siun:--:----	_	
34-32	til	til	T-:----:--:----	_	
34-33	den	den	PM:s-uc:--:----	_	
34-34	vold	vold	NC:siuc:--:----	_	
34-35	,	,	ZD	_	
34-36	der	der	US:----:--:----	_	
34-37	stadig	stadig	D-:----:--:u---	_	
34-38	foregår	foregå	VF:----:sa:----	_	
34-39	i	i	T-:----:--:----	_	
34-40	nogle	nogen	PI:p-u#:--:----	_	
34-41	hjem	hjem	NC:piu#:--:----	_	
34-42	.	.	ZP	_	

#id=35
#text= Vi håber, at der kan blive lavet et seriøst stykke arbejde med faktisk at prøve at inddrage dem, som bliver påvirket af det her ord i deres hverdag, i at finde på nogle andre begreber.
35-1	Vi	vi	PP:p-nc:--:-1n-	_	
35-2	håber	håbe	VF:----:sa:----	_	
35-3	,	,	ZD	_	
35-4	at	at	CS:----:--:----	_	
35-5	der	der	US:----:--:----	_	
35-6	kan	kunne	VF:----:sa:----	_	
35-7	blive	blive	VI:----:-a:----	_	
35-8	lavet	lave	VT:siu#:t-:----	_	
35-9	et	en	PI:s-un:--:----	_	
35-10	seriøst	seriøs	AC:siun:--:p---	_	
35-11	stykke	stykke	NC:siun:--:----	stykke_4b	
35-12	arbejde	arbejde	NC:siun:--:----	_	
35-13	med	med	T-:----:--:----	_	
35-14	faktisk	faktisk	AD:----:--:p---	_	
35-15	at	at	UI:----:--:----	_	
35-16	prøve	prøve	VI:----:-a:----	_	
35-17	at	at	UI:----:--:----	_	
35-18	inddrage	inddrage	VI:----:-a:----	_	
35-19	dem	de	PP:p-u#:--:-3n-	_	
35-20	,	,	ZD	_	
35-21	som	som	US:----:--:----	_	
35-22	bliver	blive	VF:----:sa:----	_	
35-23	påvirket	påvirke	VT:siu#:t-:----	_	
35-24	af	af	T-:----:--:----	_	
35-25	det	det	PP:s-un:--:-3n-	_	
35-26	her	her	D-:----:--:u---	_	
35-27	ord	ord	NC:siun:--:----	_	
35-28	i	i	T-:----:--:----	_	
35-29	deres	deres	PO:#--#:--:-3np	_	
35-30	hverdag	hverdag	NC:siuc:--:----	_	
35-31	,	,	ZD	_	
35-32	i	i	T-:----:--:----	_	
35-33	at	at	UI:----:--:----	_	
35-34	finde	finde	VI:----:-a:----	_	
35-35	på	på	T-:----:--:----	_	
35-36	nogle	nogen	PI:p-u#:--:----	_	
35-37	andre	anden	PI:p-u#:--:----	_	
35-38	begreber	begreb	NC:piu#:--:----	_	
35-39	.	.	ZP	_	

#id=36
#text=Den ene justering handler om, at der, da reglerne blev lavet om for et stykke tid siden, skete en utilsigtet stramning af reglerne for definitionen af et investeringsselskab, sådan at visse holdingselskaber kom til at glide ind under definitionen af et investeringsselskab, hvilket egentlig ikke var meningen.
36-1	Den	den	PM:s-uc:--:----	_	
36-2	ene	ene	AC:§§u§:--:p---	_	
36-3	justering	justering	NC:siuc:--:----	_	
36-4	handler	handle	VF:----:sa:----	_	
36-5	om	om	T-:----:--:----	_	
36-6	,	,	ZD	_	
36-7	at	at	CS:----:--:----	_	
36-8	der	der	US:----:--:----	_	
36-9	,	,	ZD	_	
36-10	da	da	CS:----:--:----	_	
36-11	reglerne	regel	NC:pdu#:--:----	_	
36-12	blev	blive	VF:----:ta:----	_	
36-13	lavet	lave	VT:siu#:t-:----	_	
36-14	om	om	T-:----:--:----	_	
36-15	for	for	T-:----:--:----	_	
36-16	et	en	PI:s-un:--:----	_	
36-17	stykke	stykke	NC:siun:--:----	stykke_3a	
36-18	tid	tid	NC:siuc:--:----	_	
36-19	siden	siden	T-:----:--:----	_	
36-20	,	,	ZD	_	
36-21	skete	ske	VF:----:ta:----	_	
36-22	en	en	PI:s-uc:--:----	_	
36-23	utilsigtet	utilsigtet	AC:siuc:--:p---	_	
36-24	stramning	stramning	NC:siuc:--:----	_	
36-25	af	af	----:--:----	_	
36-26	reglerne	regel	NC:pdu#:--:----	_	
36-27	for	for	T-:----:--:----	_	
36-28	definitionen	definition	NC:sduc:--:----	_	
36-29	af	af	T-:----:--:----	_	
36-30	et	en	PI:s-un:--:----	_	
36-31	investeringsselskab	investeringsselskab	NC:siun:--:----	_	
36-32	,	,	ZD	_	
36-33	sådan	sådan	D-:----:--:u---	_	
36-34	at	at	CS:----:--:----	_	
36-35	visse	vis	AC:p#u#:--:p---	_	
36-36	holdingselskaber	holdingselskab	NC:piu#:--:----	_	
36-37	kom	komme	VF:----:ta:----	_	
36-38	til	til	T-:----:--:----	_	
36-39	at	at	UI:----:--:----	_	
36-40	glide	glide	VI:----:-a:----	_	
36-41	ind	ind	D-:----:--:u---	_	
36-42	under	under	T-:----:--:----	_	
36-43	definitionen	definition	NC:sduc:--:----	_	
36-44	af	af	T-:----:--:----	_	
36-45	et	en	PI:s-un:--:----	_	
36-46	investeringsselskab	investeringsselskab	NC:siun:--:----	_	
36-47	,	,	ZD	_	
36-48	hvilket	hvilken	PR:s-un:--:----	_	
36-49	egentlig	egentlig	D-:----:--:u---	_	
36-50	ikke	ikke	D-:----:--:u---	_	
36-51	var	være	VF:----:ta:----	_	
36-52	meningen	mening	NC:sduc:--:----	_	
36-53	.	.	ZP	_	

#id=37
#text= Som mange har nævnt, kom breddeidrætsbetænkningen her i det tidlige forår, og vi var rigtig mange, der var imponerede over det meget grundige stykke arbejde, der lå bag, og også over resultaterne og alle de gode intentioner, specielt når baggrunden jo var, at man ikke måtte bruge en krone mere, end der allerede var afsat.
37-1	Som	som	US:----:--:----	_	
37-2	mange	mangen	AC:p#u#:--:p---	_	
37-3	har	have	VF:----:sa:----	_	
37-4	nævnt	nævne	VT:siu#:t-:----	_	
37-5	,	,	ZD	_	
37-6	kom	komme	VF:----:ta:----	_	
37-7	breddeidrætsbetænkningen	breddeidrætsbetænkning	NC:sduc:--:----	_	
37-8	her	her	D-:----:--:u---	_	
37-9	i	i	T-:----:--:----	_	
37-10	det	den	PM:s-un:--:----	_	
37-11	tidlige	tidlig	AC:sdu#:--:p---	_	
37-12	forår	forår	NC:siun:--:----	_	
37-13	,	,	ZD	_	
37-14	og	og	CC:----:--:----	_	
37-15	vi	vi	PP:p-nc:--:-1n-	_	
37-16	var	være	VF:----:ta:----	_	
37-17	rigtig	rigtig	AD:----:--:p---	_	
37-18	mange	mangen	AC:p#u#:--:p---	_	
37-19	,	,	ZD	_	
37-20	der	der	US:----:--:----	_	
37-21	var	være	VF:----:ta:----	_	
37-22	imponerede	imponere	VP:p#u#:t-:----	_	
37-23	over	over	T-:----:--:----	_	
37-24	det	den	PM:s-un:--:----	_	
37-25	meget	megen	AD:----:--:p---	_	
37-26	grundige	grundig	AC:sdu#:--:p---	_	
37-27	stykke	stykke	NC:siun:--:----	stykke_4b	
37-28	arbejde	arbejde	NC:siun:--:----	_	
37-29	,	,	ZD	_	
37-30	der	der	US:----:--:----	_	
37-31	lå	ligge	VF:----:ta:----	_	
37-32	bag	bag	T-:----:--:----	_	
37-33	,	,	ZD	_	
37-34	og	og	CC:----:--:----	_	
37-35	også	også	D-:----:--:u---	_	
37-36	over	over	T-:----:--:----	_	
37-37	resultaterne	resultat	NC:pdu#:--:----	_	
37-38	og	og	CC:----:--:----	_	
37-39	alle	al	PI:p-u#:--:----	_	
37-40	de	den	PM:p-u#:--:----	_	
37-41	gode	god	AC:p#u#:--:p---	_	
37-42	intentioner	intention	NC:piu#:--:----	_	
37-43	,	,	ZD	_	
37-44	specielt	speciel	AD:----:--:p---	_	
37-45	når	når	CS:----:--:----	_	
37-46	baggrunden	baggrund	NC:sduc:--:----	_	
37-47	jo	jo	D-:----:--:u---	_	
37-48	var	være	VF:----:ta:----	_	
37-49	,	,	ZD	_	
37-50	at	at	CS:----:--:----	_	
37-51	man	man	PI:#-uc:--:----	_	
37-52	ikke	ikke	D-:----:--:u---	_	
37-53	måtte	måtte	VF:----:ta:----	_	
37-54	bruge	bruge	VI:----:-a:----	_	
37-55	en	en	PI:s-uc:--:----	_	
37-56	krone	krone	NC:siuc:--:----	_	
37-57	mere	megen	AD:----:--:c---	_	
37-58	,	,	ZD	_	
37-59	end	end	CS:----:--:----	_	
37-60	der	der	US:----:--:----	_	
37-61	allerede	allerede	D-:----:--:u---	_	
37-62	var	være	VF:----:ta:----	_	
37-63	afsat	afsætte	VT:siu#:t-:----	_	
37-64	.	.	ZP	_	

#id=38
#text= For konklusionen på dagens debat er, at når det kommer til stykket, har regeringen ikke tænkt sig at gennemføre den her ordning med, at offentlige og private arbejdsgivere skal kunne tilbyde gratis og skattefri motion for deres medarbejdere.
38-1	For	for	T-:----:--:----	_	
38-2	konklusionen	konklusion	NC:sduc:--:----	_	
38-3	på	på	T-:----:--:----	_	
38-4	dagens	dag	NC:sdgc:--:----	_	
38-5	debat	debat	NC:siuc:--:----	_	
38-6	er	være	VF:----:sa:----	_	
38-7	,	,	ZD	_	
38-8	at	at	CS:----:--:----	_	
38-9	når	når	CS:----:--:----	_	
38-10	det	det	PP:s-un:--:-3n-	_	
38-11	kommer	komme	VF:----:sa:----	_	
38-12	til	til	T-:----:--:----	_	
38-13	stykket	stykke	NC:sdun:--:----	stykke_F_når det kommer til stykket	
38-14	,	,	ZD	_	
38-15	har	have	VF:----:sa:----	_	
38-16	regeringen	regering	NC:sduc:--:----	_	
38-17	ikke	ikke	D-:----:--:u---	_	
38-18	tænkt	tænke	VT:siu#:t-:----	_	
38-19	sig	sig	PP:#-u#:--:-3y-	_	
38-20	at	at	UI:----:--:----	_	
38-21	gennemføre	gennemføre	VI:----:-a:----	_	
38-22	den	den	PP:s-uc:--:-3n-	_	
38-23	her	her	D-:----:--:u---	_	
38-24	ordning	ordning	NC:siuc:--:----	_	
38-25	med	med	T-:----:--:----	_	
38-26	,	,	ZD	_	
38-27	at	at	CS:----:--:----	_	
38-28	offentlige	offentlig	AC:p#u#:--:p---	_	
38-29	og	og	CC:----:--:----	_	
38-30	private	privat	AC:p#u#:--:p---	_	
38-31	arbejdsgivere	arbejdsgiver	NC:piu#:--:----	_	
38-32	skal	skulle	VF:----:sa:----	_	
38-33	kunne	kunne	VI:----:-a:----	_	
38-34	tilbyde	tilbyde	VI:----:-a:----	_	
38-35	gratis	gratis	AC:§§u§:--:p---	_	
38-36	og	og	CC:----:--:----	_	
38-37	skattefri	skattefri	AC:siuc:--:p---	_	
38-38	motion	motion	NC:siuc:--:----	_	
38-39	for	for	T-:----:--:----	_	
38-40	deres	deres	PO:#--#:--:-3np	_	
38-41	medarbejdere	medarbejder	NC:piu#:--:----	_	
38-42	.	.	ZP	_	

#id=39
#text= Vi ved, at vi kommer til at mangle arbejdskraft i fremtiden, og hvis vi kan starte det arbejde med at integrere den udenlandske arbejdskraft allerede i studietiden, er vi kommet et godt stykke vej.
39-1	Vi	vi	PP:p-nc:--:-1n-	_	
39-2	ved	vide	VF:----:sa:----	_	
39-3	,	,	ZD	_	
39-4	at	at	CS:----:--:----	_	
39-5	vi	vi	PP:p-nc:--:-1n-	_	
39-6	kommer	komme	VF:----:sa:----	_	
39-7	til	til	T-:----:--:----	_	
39-8	at	at	UI:----:--:----	_	
39-9	mangle	mangle	VI:----:-a:----	_	
39-10	arbejdskraft	dskraft	NC:siuc:--:----	_	
39-11	i	i	T-:----:--:----	_	
39-12	fremtiden	fremtid	NC:sduc:--:----	_	
39-13	,	,	ZD	_	
39-14	og	og	CC:----:--:----	_	
39-15	hvis	hvis	CS:----:--:----	_	
39-16	vi	vi	PP:p-nc:--:-1n-	_	
39-17	kan	kunne	VF:----:sa:----	_	
39-18	starte	starte	VI:----:-a:----	_	
39-19	det	den	PM:s-un:--:----	_	
39-20	arbejde	arbejde	NC:siun:--:----	_	
39-21	med	med	T-:----:--:----	_	
39-22	at	at	UI:----:--:----	_	
39-23	integrere	integrere	VI:----:-a:----	_	
39-24	den	den	PM:s-uc:--:----	_	
39-25	udenlandske	udenlandsk	AC:sdu#:--:p---	_	
39-26	arbejdskraft	arbejdskraft	NC:siuc:--:----	_	
39-27	allerede	allerede	D-:----:--:u---	_	
39-28	i	i	T-:----:--:----	_	
39-29	studietiden	studietid	NC:sduc:--:----	_	
39-30	,	,	ZD	_	
39-31	er	være	VF:----:sa:----	_	
39-32	vi	vi	PP:p-nc:--:-1n-	_	
39-33	kommet	komme	VT:siu#:t-:----	_	
39-34	et	en	PI:s-un:--:----	_	
39-35	godt	god	AC:siun:--:p---	_	
39-36	stykke	stykke	NC:siun:--:----	stykke_3	
39-37	vej	vej	NC:siuc:--:----	_	
39-38	.	.	ZP	_	

#id=40
#text= Man aftaler undervejs, at man skal mødes til statusdrøftelser, og så får vi bare et stykke papir med en status på.
40-1	Man	man	PI:#-uc:--:----	_	
40-2	aftaler	aftale	VF:----:sa:----	_	
40-3	undervejs	undervejs	D-:----:--:u---	_	
40-4	,	,	ZD	_	
40-5	at	at	CS:----:--:----	_	
40-6	man	man	PI:#-uc:--:----	_	
40-7	skal	skulle	VF:----:sa:----	_	
40-8	mødes	møde	VI:----:-p:----	_	
40-9	til	til	T-:----:--:----	_	
40-10	statusdrøftelser	statusdrøftelse	NC:piu#:--:----	_	
40-11	,	,	ZD	_	
40-12	og	og	CC:----:--:----	_	
40-13	så	så	D-:----:--:u---	_	
40-14	får	få	VF:----:sa:----	_	
40-15	vi	vi	-:-1n-	_	
40-16	bare	bare	D-:----:--:u---	_	
40-17	et	en	PI:s-un:--:----	_	
40-18	stykke	stykke	NC:siun:--:----	stykke_4	
40-19	papir	papir	NC:siun:--:----	_	
40-20	med	med	T-:----:--:----	_	
40-21	en	en	PI:s-uc:--:----	_	
40-22	status	status	NC:siuc:--:----	_	
40-23	på	på	T-:----:--:----	_	
40-24	.	.	ZP	_	

#id=41
#text=Nu har vi aftalt, at vi skal lave sådan et stykke arkæologisk arbejde og have samtlige papirer om 2006-aftalen frem.
41-1	Nu	nu	D-:----:--:u---	_	
41-2	har	have	VF:----:sa:----	_	
41-3	vi	vi	PP:p-nc:--:-1n-	_	
41-4	aftalt	aftale	VT:siu#:t-:----	_	
41-5	,	,	ZD	_	
41-6	at	at	CS:----:--:----	_	
41-7	vi	vi	PP:p-nc:--:-1n-	_	
41-8	skal	skulle	VF:----:sa:----	_	
41-9	lave	lave	VI:----:-a:----	_	
41-10	sådan	sådan	D-:----:--:u---	_	
41-11	et	en	PI:s-un:--:----	_	
41-12	stykke	stykke	NC:siun:--:----	stykke_4b	
41-13	arkæologisk	arkæologisk	AC:siu§:--:p---	_	
41-14	arbejde	arbejde	NC:siun:--:----	_	
41-15	og	og	CC:----:--:----	_	
41-16	have	have	VI:----:-a:----	_	
41-17	samtlige	samtlige	AC:§§u§:--:p---	_	
41-18	papirer	papir	NC:piu#:--:----	_	
41-19	om	om	T-:----:--:----	_	
41-20	2006	2006	LC:--u-:--:----	_	
41-21	-	-	ZH	_	
41-22	aftalen	aftale	NC:sduc:--:----	_	
41-23	frem	frem	D-:----:--:u---	_	
41-24	.	.	ZP	_	

#id=42
#text= Men der er selvfølgelig et stykke fra 3 til 90 mandater, det er vi godt klar over.
42-1	Men	men	CC:----:--:----	_	
42-2	der	der	US:----:--:----	_	
42-3	er	være	VF:----:sa:----	_	
42-4	selvfølgelig	selvfølgelig	D-:----:--:u---	_	
42-5	et	en	PI:s-un:--:----	_	
42-6	stykke	stykke	NC:siun:--:----	stykke_3	
42-7	fra	fra	T-:----:--:----	_	
42-8	3	3	LC:--u-:--:----	_	
42-9	til	til	T-:----:--:----	_	
42-10	90	90	LC:--u-:--:----	_	
42-11	mandater	mandat	NC:piu#:--:----	_	
42-12	,	,	ZD	_	
42-13	det	det	PP:s-un:--:-3n-	_	
42-14	er	være	:----	_	
42-15	vi	vi	PP:p-nc:--:-1n-	_	
42-16	godt	god	AD:----:--:p---	_	
42-17	klar	klar	AC:siuc:--:p---	_	
42-18	over	over	T-:----:--:----	_	
42-19	.	.	ZP	_	

#id=43
#text= Men derfra og så til at støtte det og sige, at vi synes, det er en supergod idé, er der et stykke vej.
43-1	Men	men	CC:----:--:----	_	
43-2	derfra	derfra	D-:----:--:u---	_	
43-3	og	og	CC:----:--:----	_	
43-4	så	så	D-:----:--:u---	_	
43-5	til	til	T-:----:--:----	_	
43-6	at	at	UI:----:--:----	_	
43-7	støtte	støtte	VI:----:-a:----	_	
43-8	det	det	PP:s-un:--:-3n-	_	
43-9	og	og	CC:----:--:----	_	
43-10	sige	sige	VI:----:-a:----	_	
43-11	,	,	ZD	_	
43-12	at	at	CS:----:--:----	_	
43-13	vi	vi	PP:p-nc:--:-1n-	_	
43-14	synes	syne	VF:----:sp:----	_	
43-15	,	,	ZD	_	
43-16	det	det	PP:s-un:--:-3n-	_	
43-17	er	være	VF:----:sa:----	_	
43-18	en	en	PI:s-uc:--:----	_	
43-19	supergod	supergod	AC:siuc:--:p---	_	
43-20	idé	idé	NC:siuc:--:----	_	
43-21	,	,	ZD	_	
43-22	er	være	VF:----:sa:----	_	
43-23	der	der	US:----:--:----	_	
43-24	et	en	PI:s-un:--:----	_	
43-25	stykke	stykke	NC:siun:--:----	stykke_3	
43-26	vej	vej	NC:siuc:--:----	_	
43-27	.	.	ZP	_	

#id=44
#text=Så må jeg bare sige, at vi i Venstre er meget bevidste om, at vi har et statsunderskud på et godt stykke over 80 mia. kr.
44-1	Så	så	D-:----:--:u---	_	
44-2	må	måtte	VF:----:sa:----	_	
44-3	jeg	jeg	PP:s-nc:--:-1n-	_	
