# newdoc id = se_og_hoer-5.tsv
# sent_id = 1
# text =  Ellers respekterer vi hinandens privatliv- vi banker også på, når vi besøger hinanden, siger Bodil.
11	meldte	melde	VERB		verb.communication
12	hende	hun	PRON		
13	savnet	savne	VERB		verb.stative
14	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 80
# text =  Handlingen i rockmusicalen foregår i fremtiden.
1	Handlingen	handling	NOUN		noun.event
2	i	i	ADP		
3	rockmusicalen	rockmusical	NOUN		noun.communication
4	foregår	foregå	VERB		verb.act
5	i	i	ADP		
6	fremtiden	fremtid	NOUN		noun.time
7	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 81
# text = - Jeg ryger et par joints om året, lød ordene fra Hella til månedsmagasinet IN for et par år siden.
1	-	-	PUNCT		
2	Jeg	jeg	PRON		
3	ryger	ryge	VERB		verb.act
4	et	en	DET		
5	par	par	NOUN		noun.quantity
6	joints	joint	NOUN		noun.food
7	om	om	ADP		
8	året	år	NOUN		noun.time
9	,	,	PUNCT		
10	lød	lyde	VERB		verb.phenomenon
11	ordene	ord	NOUN		noun.communication
12	fra	fra	ADP		
13	Hella	hella	PROPN		noun.person
14	til	til	ADP		
15	månedsmagasinet	månedsmagasin	NOUN		noun.communication
16	IN	in	PROPN		noun.communication
17	for	for	ADP		
18	et	en	DET		
19	par	par	NOUN		noun.quantity
20	år	år	NOUN		noun.time
21	siden	siden	ADV		
22	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 82
# text =  Men på årets hold i det sydkinesiske øhav er der masser af både tatoveringer, testosteron og rå muskelkræft, så det hele var tæt på at løbe af sporet, da alle ville blande sig.
1	Men	men	CCONJ		
2	på	på	ADP		
3	årets	år	NOUN		noun.time
4	hold	hold	NOUN		noun.person
5	i	i	ADP		
6	det	det	DET		
7	sydkinesiske	sydkinesisk	ADJ		adj.social
8	øhav	øhav	NOUN		noun.location
9	er	være	VERB		verb.stative
10	der	der	ADV		
11	masser	masse	NOUN		noun.quantity
12	af	af	ADP		
13	både	både	ADV		
14	tatoveringer	tatovering	NOUN		noun.artifact
15	,	,	PUNCT		
16	testosteron	testosteron	NOUN		noun.substance
17	og	og	CCONJ		
18	rå	rå	ADJ		adj.phys
19	muskelkræft	muskelkræft	NOUN		noun.attribute
20	,	,	PUNCT		
21	så	så	SCONJ		
22	det	det	DET		
23	hele	hel	ADJ		
24	var	være	AUX		verb.stative
25	tæt	tætte	ADV		
26	på	på	ADP		
27	at	at	PART		
28	løbe	løbe	VERB		verb.phenomenon
29	af	af	ADP		verb.COLL
30	sporet	spor	NOUN		verb.COLL
31	,	,	PUNCT		
32	da	da	SCONJ		
33	alle	al	ADJ		
34	ville	ville	AUX		
35	blande	blande	VERB		verb.act
36	sig	sig	PRON		verb.REFLPRON
37	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 83
# text =  Nielsen Fonden til minde om dronning Ingrid.
1	Nielsen	nielsen	PROPN		noun.institution
2	Fonden	fond	NOUN		noun.institution
3	til	til	ADP		
4	minde	minde	NOUN		noun.cognition
5	om	om	ADP		
6	dronning	dronning	NOUN		noun.person
7	Ingrid	ingrid	PROPN		noun.person
8	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 84
# text =  Vil du være sikker på at gøre en god handel, skal du besøge krydderibasaren eller den egyptiske basar, som den også bliver kaldt- for her finder du meget andet end krydderier, smukke tæpper, billigt guld og farverigt skrammel.
1	Vil	ville	AUX		
2	du	du	PRON		
3	være	være	AUX		verb.stative
4	sikker	sikker	ADJ		adj.mental
5	på	på	ADP		
6	at	at	PART		
7	gøre	gøre	VERB		verb.act
8	en	en	DET		
9	god	god	ADJ		adj.all
10	handel	handel	NOUN		noun.act
11	,	,	PUNCT		
12	skal	skulle	AUX		
13	du	du	PRON		
14	besøge	besøge	VERB		verb.act
15	krydderibasaren	krydderibasar	NOUN		noun.building
16	eller	eller	CCONJ		
17	den	den	DET		
18	egyptiske	egyptisk	ADJ		adj.social
19	basar	basar	NOUN		noun.building
20	,	,	PUNCT		
21	som	som	PRON		
22	den	den	PRON		
23	også	også	ADV		
24	bliver	blive	AUX		
25	kaldt	kalde	VERB		verb.communication
26	-	-	PUNCT		
27	for	for	ADP		
28	her	her	ADV		
29	finder	finde	VERB		verb.cognition
30	du	du	PRON		
31	meget	megen	ADV		
32	andet	anden	ADJ		
33	end	ende	ADP		
34	krydderier	krydderi	NOUN		noun.food
35	,	,	PUNCT		
36	smukke	smuk	ADJ		adj.phys
37	tæpper	tæppe	NOUN		noun.artifact
38	,	,	PUNCT		
39	billigt	billig	ADJ		adj.all
40	guld	guld	NOUN		noun.substance
41	og	og	CCONJ		
42	farverigt	farverig	ADJ		adj.phys
43	skrammel	skrammel	NOUN		noun.artifact
44	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 85
# text =  Indtil da anede Phil nemlig ikke, at hans mor var adopteret, og at han derfor havde en ukendt biologisk mormor.
1	Indtil	indtil	SCONJ		
2	da	da	ADV		
3	anede	ane	VERB		verb.cognition
4	Phil	phil	PROPN		noun.person
5	nemlig	nemlig	ADV		
6	ikke	ikke	ADV		
7	,	,	PUNCT		
8	at	at	SCONJ		
9	hans	hans	DET		
10	mor	mor	NOUN		noun.person
11	var	være	AUX		verb.stative
12	adopteret	adoptere	VERB		adj.all
13	,	,	PUNCT		
14	og	og	CCONJ		
15	at	at	SCONJ		
16	han	han	PRON		
17	derfor	derfor	ADV		
18	havde	have	VERB		verb.possession
19	en	en	DET		
20	ukendt	ukendt	ADJ		adj.all
21	biologisk	biologisk	ADJ		adj.phys
22	mormor	mormor	NOUN		noun.person
23	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 86
# text =  Fredag går det løs med liveprogrammerne.
1	Fredag	fredag	NOUN		noun.time
2	går	gå	VERB		verb.aspectual
3	det	det	PRON		
4	løs	løse	ADV		verb.COLL
5	med	med	ADP		
6	liveprogrammerne	liveprogram	NOUN		noun.communication
7	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 87
# text = - Det er rigtigt.
1	-	-	PUNCT		
2	Det	det	PRON		
3	er	være	AUX		verb.stative
4	rigtigt	rigtig	ADJ		adj.all
5	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 88
# text =  Den flotte ridepige blev plasket godt og grundigt til, da hun forleden slog sig løs på Bakken sammen med kæresten Allan Nielsen, hans to yngste døtre og sin mor
1	Den	den	DET		
2	flotte	flot	ADJ		adj.phys
3	ridepige	ridep	NOUN		noun.person
4	blev	blive	AUX		verb.change
5	plasket	plaske	VERB		adj.phys
6	godt	godte	ADV		
7	og	og	CCONJ		
8	grundigt	grundig	ADV		
9	til	til	ADP		adj.phys
10	,	,	PUNCT		
11	da	da	SCONJ		
12	hun	hun	PRON		
13	forleden	forleden	ADV		adj.time
14	slog	slå	VERB		verb.act
15	sig	sig	PRON		verb.REFLPRON
16	løs	løse	ADV		verb.COLL
17	på	på	ADP		
18	Bakken	bakke	NOUN		noun.location
19	sammen	sammen	ADV		
20	med	med	ADP		
21	kæresten	kæreste	NOUN		noun.person
22	Allan	allan	PROPN		noun.person
23	Nielsen	nielsen	PROPN		noun.person
24	,	,	PUNCT		
25	hans	hans	DET		
26	to	to	NOUN		
27	yngste	ung	ADJ		adj.phys
28	døtre	datter	NOUN		noun.person
29	og	og	CCONJ		
30	sin	sin	DET		
31	mor	mor	NOUN		noun.person

# newdoc id = se_og_hoer-5.tsv
# sent_id = 89
# text =  Jeg kan garantere jer for, at SE og HØR også i det år, der banker på, vil være den bedste leverandør af afslørende nyt fra Kendisdanmark.
1	Jeg	jeg	PRON		
2	kan	kunne	AUX		
3	garantere	garantere	VERB		verb.act
4	jer	i	PRON		
5	for	for	ADP		
6	,	,	PUNCT		
7	at	at	SCONJ		
8	SE	se	PROPN		noun.institution
9	og	og	CCONJ		noun.institution
10	HØR	hør	PROPN		noun.institution
11	også	også	ADV		
12	i	i	ADP		
13	det	det	DET		
14	år	år	NOUN		noun.time
15	,	,	PUNCT		
16	der	der	PRON		
17	banker	banke	VERB		verb.motion
18	på	på	ADP		verb.COLL
19	,	,	PUNCT		
20	vil	ville	AUX		
21	være	være	AUX		verb.stative
22	den	den	DET		
23	bedste	god	ADJ		adj.all
24	leverandør	leverandør	NOUN		noun.person
25	af	af	ADP		
26	afslørende	afsløre	VERB		adj.all
27	nyt	ny	ADJ		noun.communication
28	fra	fra	ADP		
29	Kendisdanmark	kendisdanmark	PROPN		noun.domain
30	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 90
# text =  Selv om han ikke helt vil være ved det, virker han som en, der godt kan lide den del af karrieren.
1	Selv	selv	ADV		
2	om	om	ADP		
3	han	han	PRON		
4	ikke	ikke	ADV		
5	helt	helt	ADV		
6	vil	ville	AUX		
7	være	være	AUX		verb.stative
8	ved	vide	VERB		
9	det	det	PRON		
10	,	,	PUNCT		
11	virker	virke	VERB		verb.phenomenon
12	han	han	PRON		
13	som	som	ADP		
14	en	en	PRON		
15	,	,	PUNCT		
16	der	der	PRON		
17	godt	godte	ADV		
18	kan	kunne	AUX		
19	lide	lide	VERB		verb.emotion
20	den	den	DET		
21	del	del	NOUN		noun.relation
22	af	af	ADP		
23	karrieren	karriere	NOUN		noun.time
24	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 91
# text =  Pengeneer aldrig dukket op, og Andrew har i dag skiftet identitet og lever et livunder jorden Drømmen om et langt liv i sus og dus blev skiftet ud med syv lange år bag tremmer og efterfølgende en tilværelse, som de fleste ikke ville ønske for deres værste fjende.
1	Pengeneer	pengeneer	PROPN		noun.artifact
2	aldrig	aldrig	ADV		
3	dukket	dukke	VERB		verb.motion
4	op	op	ADV		verb.PARTICLE
5	,	,	PUNCT		
6	og	og	CCONJ		
7	Andrew	andrew	PROPN		noun.person
8	har	have	VERB		
9	i	i	ADP		
10	dag	dag	NOUN		noun.time
11	skiftet	skifte	VERB		verb.act
12	identitet	identitet	NOUN		noun.attribute
13	og	og	CCONJ		
14	lever	levere	VERB		verb.stative
15	et	en	DET		
16	livunder	livund	NOUN		noun.time
17	jorden	jord	NOUN		noun.abstract
18	Drømmen	drøm	NOUN		noun.cognition
19	om	om	ADP		
20	et	en	DET		
21	langt	lang	ADJ		adj.phys
22	liv	liv	NOUN		noun.time
23	i	i	ADP		
24	sus	sus	NOUN		noun.phenomenon
25	og	og	CCONJ		
26	dus	dus	NOUN		
27	blev	blive	AUX		
28	skiftet	skifte	VERB		verb.act
29	ud	ud	ADV		
30	med	med	ADP		
31	syv	syv	DET		
32	lange	lang	ADJ		adj.time
33	år	år	NOUN		noun.time
34	bag	bag	ADP		
35	tremmer	tremme	NOUN		noun.artifact
36	og	og	CCONJ		
37	efterfølgende	efterfølge	ADV		
38	en	en	DET		
39	tilværelse	tilværelse	NOUN		noun.time
40	,	,	PUNCT		
41	som	som	ADP		
42	de	den	DET		
43	fleste	mangen	ADJ		
44	ikke	ikke	ADV		
45	ville	ville	AUX		
46	ønske	ønske	VERB		verb.cognition
47	for	for	ADP		
48	deres	deres	DET		
49	værste	værst	ADJ		adj.all
50	fjende	fjende	NOUN		noun.person
51	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 92
# text = - udstødt c ykelryt ter, er tilbage i var men blandt cykelrytterne.
1	-	-	PUNCT		
2	udstødt	udstøde	VERB		adj.all
3	c	c	ADV		noun.person
4	ykelryt	ykelryt	ADJ		noun.person
5	ter	te	NOUN		noun.person
6	,	,	PUNCT		
7	er	være	AUX		verb.stative
8	tilbage	tilbage	ADV		
9	i	i	ADP		
10	var	være	AUX		verb.stative
11	men	men	CCONJ		
12	blandt	blandt	ADP		
13	cykelrytterne	cykelrytter	NOUN		noun.person
14	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 93
# text =  Kritikken bakkes op af Lars Hovbakke Sørensen, der er kongehusekspert og historiker.
1	Kritikken	kritik	NOUN		noun.communication
2	bakkes	bakke	VERB		verb.act
3	op	op	ADV		verb.PARTICLE
4	af	af	ADP		
5	Lars	lars	PROPN		noun.person
6	Hovbakke	hovbakke	PROPN		noun.person
7	Sørensen	sørensen	PROPN		noun.person
8	,	,	PUNCT		
9	der	der	PRON		
10	er	være	AUX		verb.stative
11	kongehusekspert	kongehusekspert	NOUN		noun.person
12	og	og	CCONJ		
13	historiker	historiker	NOUN		noun.person
14	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 94
# text =  Julie selv har tidligere indrømmet, at Minik ikke skal være i tvivl om, at hendes svar er ja, hvis han falder på knæ.- Han ved godt, jeg er klar til at blive gift og få børn, har hun før sagt til SE og HØR
1	Julie	juli	NOUN		noun.person
2	selv	selv	PRON		
3	har	have	AUX		
4	tidligere	tidlig	ADV		
5	indrømmet	indrømme	VERB		verb.communication
6	,	,	PUNCT		
7	at	at	SCONJ		
8	Minik	minik	PROPN		noun.person
9	ikke	ikke	ADV		
10	skal	skulle	AUX		
11	være	være	VERB		verb.stative
12	i	i	ADP		
13	tvivl	tvivl	NOUN		noun.cognition
14	om	om	ADP		
15	,	,	PUNCT		
16	at	at	SCONJ		
17	hendes	hendes	DET		
18	svar	svar	NOUN		noun.communication
19	er	være	AUX		verb.stative
20	ja	ja	ADJ		
21	,	,	PUNCT		
22	hvis	hvis	SCONJ		
23	han	han	PRON		
24	falder	falde	VERB		verb.act
25	på	på	ADP		verb.COLL
26	knæ	knæ	NOUN		verb.COLL
27	.	.	PUNCT		
28	-	-	PUNCT		
29	Han	han	PRON		
30	ved	vide	VERB		verb.cognition
31	godt	godte	ADV		
32	,	,	PUNCT		
33	jeg	jeg	PRON		
34	er	være	AUX		verb.stative
35	klar	klar	ADJ		adj.mental
36	til	til	ADP		
37	at	at	PART		
38	blive	blive	AUX		verb.change
39	gift	gift	ADJ		adj.social
40	og	og	CCONJ		
41	få	få	ADJ		verb.possession
42	børn	barn	NOUN		noun.person
43	,	,	PUNCT		
44	har	have	AUX		
45	hun	hun	PRON		
46	før	før	ADV		
47	sagt	sige	VERB		verb.communication
48	til	til	ADP		
49	SE	se	PROPN		noun.communication
50	og	og	CCONJ		noun.communication
51	HØR	hør	PROPN		noun.communication

# newdoc id = se_og_hoer-5.tsv
# sent_id = 95
# text =  Den 24- årige sangerinde, hvis borgerlige navn er Olena Kucher, er en rigtig forretningskvinde.
1	Den	den	DET		
2	24	24	ADJ		adj.time
3	-	-	PUNCT		adj.time
4	årige	årig	ADJ		adj.time
5	sangerinde	sangerinde	NOUN		noun.person
6	,	,	PUNCT		
7	hvis	hvis	SCONJ		
8	borgerlige	borgerlig	ADJ		adj.social
9	navn	navn	NOUN		noun.attribute
10	er	være	AUX		verb.stative
11	Olena	olena	PROPN		noun.person
12	Kucher	kucher	PROPN		noun.person
13	,	,	PUNCT		
14	er	være	AUX		verb.stative
15	en	en	DET		
16	rigtig	rigtig	ADJ		adj.phys
17	forretningskvinde	forretningskvinde	NOUN		noun.person
18	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 96
# text =  Ikke noget med fængsel, ikke noget med en dom for at have videregivet 170 gram af det hvide pulver.
1	Ikke	ikke	ADV		
2	noget	nogen	PRON		
3	med	med	ADP		
4	fængsel	fængsel	NOUN		noun.state
5	,	,	PUNCT		
6	ikke	ikke	ADV		
7	noget	nogen	PRON		
8	med	med	ADP		
9	en	en	DET		
10	dom	dom	NOUN		noun.communication
11	for	for	ADP		
12	at	at	PART		
13	have	have	AUX		
14	videregivet	videregive	VERB		verb.act
15	170	170	NUM		
16	gram	gram	NOUN		noun.quantity
17	af	af	ADP		
18	det	det	DET		
19	hvide	hvid	ADJ		adj.phys
20	pulver	pulver	NOUN		noun.substance
21	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 97
# text =  Den 30 tons tunge hval havde forvildet sig ind på lavt vand, øjensynlig fordi den var syg.
1	Den	den	DET		
2	30	30	NUM		
3	tons	ton	NOUN		noun.quantity
4	tunge	tung	ADJ		adj.phys
5	hval	hval	NOUN		noun.animal
6	havde	have	AUX		
7	forvildet	forvilde	VERB		verb.motion
8	sig	sig	PRON		verb.REFLPRON
9	ind	ind	ADV		
10	på	på	ADP		
11	lavt	lav	ADJ		adj.phys
12	vand	vand	NOUN		noun.location
13	,	,	PUNCT		
14	øjensynlig	øjensynlig	ADV		
15	fordi	fordi	SCONJ		
16	den	den	PRON		
17	var	være	AUX		verb.stative
18	syg	syg	ADJ		adj.phys
19	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 98
# text =  Først kommunalpolitik, dernæst borgmesterpost i København, senere Folketinget og i dag minister.
1	Først	først	ADV		
2	kommunalpolitik	kommunalpolitik	NOUN		noun.domain
3	,	,	PUNCT		
4	dernæst	dernæst	ADV		
5	borgmesterpost	borgmesterpost	NOUN		noun.attribute
6	i	i	ADP		
7	København	københavn	PROPN		noun.location
8	,	,	PUNCT		
9	senere	sen	ADJ		
10	Folketinget	folketing	NOUN		noun.institution
11	og	og	CCONJ		
12	i	i	ADP		
13	dag	dag	NOUN		noun.time
14	minister	minister	NOUN		noun.person
15	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 99
# text =  Alt i byen var afspærret, der var flyveforbud i luftrummet over stedet, og politi og FBI- sikkerhedsfolk var massivt til stede for at passe på.
1	Alt	al	ADJ		
2	i	i	ADP		
3	byen	by	NOUN		noun.location
4	var	være	AUX		verb.stative
5	afspærret	afspærre	VERB		adj.phys
6	,	,	PUNCT		
7	der	der	PRON		
8	var	være	AUX		verb.stative
9	flyveforbud	flyveforbud	NOUN		noun.state
10	i	i	ADP		
11	luftrummet	luftrum	NOUN		noun.location
12	over	over	ADP		
13	stedet	sted	NOUN		noun.location
14	,	,	PUNCT		
15	og	og	CCONJ		
16	politi	politi	NOUN		noun.institution
17	og	og	CCONJ		
18	FBI	fbi	PROPN		noun.person
19	-	-	PUNCT		noun.person
20	sikkerhedsfolk	sikkerhedsfolk	NOUN		noun.person
21	var	være	AUX		verb.stative
22	massivt	massiv	ADV		
23	til	til	ADP		
24	stede	stede	NOUN		
25	for	for	ADP		
26	at	at	PART		
27	passe	passe	VERB		verb.act
28	på	på	ADP		verb.COLL
29	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 100
# text =  Amalie Szigethy havde i" Hotel" nok i Ulven Peter, men på dansk jord er historien en anden.
1	Amalie	amalie	PROPN		noun.person
2	Szigethy	szigethy	PROPN		noun.person
3	havde	have	VERB		verb.emotion
4	i	i	ADP		
5	"	"	PUNCT		
6	Hotel	hotel	NOUN		noun.communication
7	"	"	PUNCT		
8	nok	nok	ADV		verb.COLL
9	i	i	ADP		
10	Ulven	ulven	PROPN		noun.person
11	Peter	peter	PROPN		noun.person
12	,	,	PUNCT		
13	men	men	CCONJ		
14	på	på	ADP		
15	dansk	dansk	ADJ		adj.social
16	jord	jord	NOUN		noun.location
17	er	være	AUX		verb.stative
18	historien	historie	NOUN		noun.communication
19	en	en	PRON		
20	anden	anden	PRON		
21	.	.	PUNCT		

