 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # webanno.custom.Lexicalsample | Tag
#id=1
#text=Hvad er det lige, Dansk Folkeparti har opnået ud over endnu en symbolsag, ud over endnu et slag i luften?
1-1	Hvad	hvad	PR:s-u#:--:----	_	
29-1	Alle	al	PI:p-u#:--:----	_	
29-2	de	den	PM:p-u#:--:----	_	
29-3	ting	ting	NC:piu#:--:----	_	
29-4	har	have	VF:----:sa:----	_	
29-5	jo	jo	D-:----:--:u---	_	
29-6	en	en	PI:s-uc:--:----	_	
29-7	administrativ	administrativ	AC:siuc:--:p---	_	
29-8	betydning	betydning	NC:siuc:--:----	_	
29-9	og	og	CC:----:--:----	_	
29-10	medfører	medføre	VF:----:sa:----	_	
29-11	nogle	nogen	PI:p-u#:--:----	_	
29-12	administrative	administrativ	AC:p#u#:--:p---	_	
29-13	omkostninger	omkostning	NC:piu#:--:----	_	
29-14	,	,	ZD	_	
29-15	så	så	D-:----:--:u---	_	
29-16	hvis	hvis	CS:----:--:----	_	
29-17	vi	vi	PP:p-nc:--:-1n-	_	
29-18	vil	ville	VF:----:sa:----	_	
29-19	have	have	VI:----:-a:----	_	
29-20	lovforslaget	lovforslag	NC:sdun:--:----	_	
29-21	til	til	T-:----:--:----	_	
29-22	at	at	UI:----:--:----	_	
29-23	fungere	fungere	VI:----:-a:----	_	
29-24	og	og	CC:----:--:----	_	
29-25	blive	blive	VI:----:-a:----	_	
29-26	til	til	T-:----:--:----	_	
29-27	mere	megen	:c---	_	
29-28	end	end	CS:----:--:----	_	
29-29	et	en	PI:s-un:--:----	_	
29-30	slag	slag	NC:siun:--:----	slag_F_slag i luften	
29-31	i	i	T-:----:--:----	_	
29-32	luften	luft	NW:----:--:----	_	
29-33	-	-	ZH	_	
29-34	forslag	forslag	NC:siun:--:----	_	
29-35	,	,	ZD	_	
29-36	tror	tro	VF:----:sa:----	_	
29-37	jeg	jeg	PP:s-nc:--:-1n-	_	
29-38	altså	altså	D-:----:--:u---	_	
29-39	også	også	D-:----:--:u---	_	
29-40	,	,	ZD	_	
29-41	at	at	CS:----:--:----	_	
29-42	kulturministeren	kulturminister	NC:sduc:--:----	_	
29-43	skal	skulle	VF:----:sa:----	_	
29-44	gå	gå	VI:----:-a:----	_	
29-45	over	over	D-:----:--:u---	_	
29-46	til	til	T-:----:--:----	_	
29-47	finansministeren	finansminister	NC:sduc:--:----	_	
29-48	og	og	CC:----:--:----	_	
29-49	sige	sige	VI:----:-a:----	_	
29-50	,	,	ZD	_	
29-51	at	at	CS:----:--:----	_	
29-52	han	han	PP:s-nc:--:-3n-	_	
29-53	skal	skulle	VF:----:sa:----	_	
29-54	kigge	kigge	VI:----:-a:----	_	
29-55	lidt	lidt	AD:----:--:p---	_	
29-56	i	i	T-:----:--:----	_	
29-57	lommerne	lom	NC:pdu#:--:----	_	
29-58	og	og	CC:----:--:----	_	
29-59	se	se	VI:----:-a:----	_	
29-60	,	,	ZD	_	
29-61	om	om	CS:----:--:----	_	
29-62	der	der	US:----:--:----	_	
29-63	ikke	ikke	D-:----:--:u---	_	
29-64	findes	finde	VF:----:sp:----	_	
29-65	noget	nogen	PI:s-un:--:----	_	
29-66	,	,	ZD	_	
29-67	for	for	CC:----:--:----	_	
29-68	ellers	ellers	D-:----:--:u---	_	
29-69	tror	tro	VF:----:sa:----	_	
29-70	jeg	jeg	PP:s-nc:--:-1n-	_	
29-71	,	,	ZD	_	
29-72	det	det	PP:s-un:--:-3n-	_	
29-73	bliver	blive	VF:----:sa:----	_	
29-74	svært	svær	AC:siun:--:p---	_	
29-75	at	at	UI:----:--:----	_	
29-76	se	se	VI:----:-a:----	_	
29-77	,	,	ZD	_	
29-78	at	at	CS:----:--:----	_	
29-79	forslaget	forslag	NC:sdun:--:----	_	
29-80	giver	give	VF:----:sa:----	_	
29-81	mening	mening	NC:siuc:--:----	_	
29-82	.	.	ZP	_	

#id=30
#text= Det er derfor, vi - lidt utraditionelt måske - har valgt at bruge vores præsentation af finanslovkravet til at slå et slag for nogle af de ting, som kan  skabe større tryghed.
30-1	Det	det	PP:s-un:--:-3n-	_	
30-2	er	være	VF:----:sa:----	_	
30-3	derfor	derfor	D-:----:--:u---	_	
30-4	,	,	ZD	_	
30-5	vi	VI	LC:--u-:--:----	_	
30-6	-	-	ZH	_	
30-7	lidt	lidt	AC:siu§:--:p---	_	
30-8	utraditionelt	utraditionel	AC:siun:--:p---	_	
30-9	måske	måske	D-:----:--:u---	_	
30-10	-	-	NC:piu#:--:----	_	
30-11	har	have	VF:----:sa:----	_	
30-12	valgt	vælge	VT:siu#:t-:----	_	
30-13	at	at	UI:----:--:----	_	
30-14	bruge	bruge	VI:----:-a:----	_	
30-15	vores	vores	PO:#--#:--:-1np	_	
30-16	præsentation	præsentation	NC:siuc:--:----	_	
30-17	af	af	T-:----:--:----	_	
30-18	finanslovkravet	finanslovkrav	NC:sdun:--:----	_	
30-19	til	til	T-:----:--:----	_	
30-20	at	at	UI:----:--:----	_	
30-21	slå	slå	VI:----:-a:----	_	
30-22	et	en	PI:s-un:--:----	_	
30-23	slag	slag	NC:siun:--:----	slag_F_slå et slag	
30-24	for	for	T-:----:--:----	_	
30-25	nogle	nogen	PI:p-u#:--:----	_	
30-26	af	af	T-:----:--:----	_	
30-27	de	den	PM:p-u#:--:----	_	
30-28	ting	ting	NC:piu#:--:----	_	
30-29	,	,	ZD	_	
30-30	som	som	US:----:--:----	_	
30-31	kan	kunne	VF:----:sa:----	_	
30-32	skabe	skabe	VI:----:-a:----	_	
30-33	større	stor	AC:##u#:--:c---	_	
30-34	tryghed	tryghed	NC:siuc:--:----	_	
30-35	.	.	ZP	_	

#id=31
#text= Det slag har vi tabt.
31-1	Det	den	PM:s-un:--:----	_	
31-2	slag	slag	NC:siun:--:----	slag_2a	
31-3	har	have	VF:----:sa:----	_	
31-4	vi	vi	PP:p-nc:--:-1n-	_	
31-5	tabt	tabe	VT:siu#:t-:----	_	
31-6	.	.	ZP	_	

#id=32
#text=2 eller 3 år er et slag i luften.
32-1	2	2	LC:--u-:--:----	_	
32-2	eller	eller	CC:----:--:----	_	
32-3	3	3	LC:--u-:--:----	_	
32-4	år	år	NC:piu#:--:----	_	
32-5	er	være	VF:----:sa:----	_	
32-6	et	en	PI:s-un:--:----	_	
32-7	slag	slag	NC:siun:--:----	slag_F_slag i luften	
32-8	i	i	T-:----:--:----	_	
32-9	luften	luft	NC:sduc:--:----	_	
32-10	.	.	ZP	_	

#id=33
#text= Den seneste tids debatter og medieomtale har vist, at vi kan gøre det bedre, og vi vil slå et stort slag for, at vi gør, hvad vi kan, og hvad der er muligt i det offentlige system.
33-1	Den	den	PM:s-uc:--:----	_	
33-2	seneste	sen	AC:§du§:--:s---	_	
33-3	tids	tid	NC:sigc:--:----	_	
33-4	debatter	debat	NC:piu#:--:----	_	
33-5	og	og	CC:----:--:----	_	
33-6	medieomtale	medieomtale	NC:siuc:--:----	_	
33-7	har	have	VF:----:sa:----	_	
33-8	vist	vise	VT:siu#:t-:----	_	
33-9	,	,	ZD	_	
33-10	at	at	CS:----:--:----	_	
33-11	vi	vi	PP:p-nc:--:-1n-	_	
33-12	kan	kunne	VF:----:sa:----	_	
33-13	gøre	gøre	VI:----:-a:----	_	
33-14	det	den	PM:s-un:--:----	_	
33-15	bedre	god	AC:##u#:--:c---	_	
33-16	,	,	ZD	_	
33-17	og	og	CC:----:--:----	_	
33-18	vi	vi	PP:p-nc:--:-1n-	_	
33-19	vil	ville	VF:----:sa:----	_	
33-20	slå	slå	VI:----:-a:----	_	
33-21	et	en	PI:s-un:--:----	_	
33-22	stort	stor	AC:siun:--:p---	_	
33-23	slag	slag	NC:siun:--:----	slag_F_slå et slag	
33-24	for	for	T-:----:--:----	_	
33-25	,	,	ZD	_	
33-26	at	at	CS:----:--:----	_	
33-27	vi	vi	PP:p-nc:--:-1n-	_	
33-28	gør	gøre	VF:----:sa:----	_	
33-29	,	,	ZD	_	
33-30	hvad	hvad	PR:s-u#:--:----	_	
33-31	vi	vi	PP:p-nc:--:-1n-	_	
33-32	kan	kunne	VF:----:sa:----	_	
33-33	,	,	ZD	_	
33-34	og	og	CC:----:--:----	_	
33-35	hvad	hvad	PR:s-u#:--:----	_	
33-36	der	der	US:----:--:----	_	
33-37	er	være	VF:----:sa:----	_	
33-38	muligt	mulig	AD:----:--:p---	_	
33-39	i	i	T-:----:--:----	_	
33-40	det	den	PM:s-un:--:----	_	
33-41	offentlige	offentlig	AC:sdu#:--:p---	_	
33-42	system	system	NC:siun:--:----	_	
33-43	.	.	ZP	_	

