 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Lad mig fremhæve nogle stykker:
1-1	Lad	lade	VM:----:--:----	O	
29-23	,	,	ZD	O	
29-24	og	og	CC:----:--:----	O	
29-25	man	man	PI:#-uc:--:----	O	
29-26	skal	skulle	VF:----:sa:----	O	
29-27	halvårligt	halvårlig	AD:----:--:p---	O	
29-28	indrapportere	indrapportere	VI:----:-a:----	O	
29-29	,	,	ZD	O	
29-30	hvordan	hvordan	D-:----:--:u---	O	
29-31	det	det	PP:s-un:--:-3n-	O	
29-32	går	gå	VF:----:sa:----	O	
29-33	,	,	ZD	O	
29-34	der	der	US:----:--:----	O	
29-35	skal	skulle	VF:----:sa:----	O	
29-36	holdes	holde	VI:----:-p:----	O	
29-37	møder	møde	VF:----:sa:----	O	
29-38	landene	land	NC:pdu#:--:----	O	
29-39	imellem	imellem	T-:----:--:----	O	
29-40	,	,	ZD	O	
29-41	og	og	CC:----:--:----	O	
29-42	der	der	US:----:--:----	O	
29-43	skal	skulle	VF:----:sa:----	O	
29-44	være	være	VI:----:-a:----	O	
29-45	sådan	sådan	D-:----:--:u---	O	
29-46	en	en	PI:s-uc:--:----	O	
29-47	gennemgangskonference	gennemgangskonference	NC:siuc:--:----	O	
29-48	hvert	hver	PI:s-un:--:----	O	
29-49	femte	fem	LO:--u#:--:----	O	
29-50	år	år	:siun:--:----	O	
29-51	,	,	ZD	O	
29-52	hvis	hvis	CS:----:--:----	O	
29-53	man	man	PI:#-uc:--:----	O	
29-54	ikke	ikke	D-:----:--:u---	O	
29-55	er	være	VF:----:sa:----	O	
29-56	færdig	færdig	AD:----:--:p---	O	
29-57	med	med	T-:----:--:----	O	
29-58	at	at	UI:----:--:----	O	
29-59	destruere	destruere	VI:----:-a:----	O	
29-60	disse	denne	PM:p-u#:--:----	O	
29-61	klyngebomber	klyngebombe	NC:piu#:--:----	O	
29-62	.	.	ZP	O	

#id=30
#text=Tyrkiet er på en fornem 61. plads, så de har stadig væk et langt stykke, før de kan kvalificere sig til optagelse i EU.
30-1	Tyrkiet	Tyrkiet	NP:siu#:--:----	O	
30-2	er	være	VF:----:sa:----	O	
30-3	på	på	T-:----:--:----	O	
30-4	en	en	PI:s-uc:--:----	O	
30-5	fornem	fornem	AC:siuc:--:p---	O	
30-6	61	61	LC:--u-:--:----	O	
30-7	.	.	ZP	O	
30-8	plads	plads	NC:siuc:--:----	O	
30-9	,	,	ZD	O	
30-10	så	så	CS:----:--:----	O	
30-11	de	de	PP:p-n#:--:-3n-	O	
30-12	har	have	VF:----:sa:----	O	
30-13	stadig	stadig	D-:----:--:u---	O	
30-14	væk	væk	D-:----:--:u---	O	
30-15	et	en	PI:s-un:--:----	O	
30-16	langt	lang	AC:siun:--:p---	O	
30-17	stykke	stykke	NC:siun:--:----	B-stykke-4b	
30-18	,	,	ZD	O	
30-19	før	før	CS:----:--:----	O	
30-20	de	de	PP:p-n#:--:-3n-	O	
30-21	kan	kunne	VF:----:sa:----	O	
30-22	kvalificere	kvalificere	VI:----:-a:----	O	
30-23	sig	sig	PP:#-u#:--:-3y-	O	
30-24	til	til	T-:----:--:----	O	
30-25	optagelse	optagelse	NC:siuc:--:----	O	
30-26	i	i	T-:----:--:----	O	
30-27	EU	EU	NP:siu#:--:----	O	
30-28	.	.	ZP	O	

#id=31
#text=Vi kom et lille stykke ad vejen før sommerferien, og vi kan komme et længere stykke ad vejen nu, og det synes jeg bare er positivt.
31-1	Vi	vi	PP:p-nc:--:-1n-	O	
31-2	kom	komme	VF:----:ta:----	O	
31-3	et	en	PI:s-un:--:----	O	
31-4	lille	lille	AC:s§u§:--:p---	O	
31-5	stykke	stykke	NC:siun:--:----	B-stykke-4b	
31-6	ad	ad	T-:----:--:----	O	
31-7	vejen	vej	NC:sduc:--:----	O	
31-8	før	før	T-:----:--:----	O	
31-9	sommerferien	sommerferie	NC:sduc:--:----	O	
31-10	,	,	ZD	O	
31-11	og	og	CC:----:--:----	O	
31-12	vi	vi	PP:p-nc:--:-1n-	O	
31-13	kan	kunne	VF:----:sa:----	O	
31-14	komme	komme	VI:----:-a:----	O	
31-15	et	en	PI:s-un:--:----	O	
31-16	længere	lang	AC:##u#:--:c---	O	
31-17	stykke	stykke	NC:siun:--:----	B-stykke-4b	
31-18	ad	ad	T-:----:--:----	O	
31-19	vejen	vej	NC:sduc:--:----	O	
31-20	nu	nu	D-:----:--:u---	O	
31-21	,	,	ZD	O	
31-22	og	og	CC:----:--:----	O	
31-23	det	det	PP:s-un:--:-3n-	O	
31-24	synes	syne	VF:----:sp:----	O	
31-25	jeg	jeg	PP:s-nc:--:-1n-	O	
31-26	bare	bare	D-:----:--:u---	O	
31-27	er	være	VF:----:sa:----	O	
31-28	positivt	positiv	AD:----:--:p---	O	
31-29	.	.	ZP	O	

#id=32
#text=Jeg synes, der er en meget negativ stemning i Folketingssalen i dag, og det synes jeg er rigtig, rigtig ærgerligt, for der er mange erhvervsskoler derude, som rent faktisk gør et kæmpe stykke arbejde for at sikre, at de unge mennesker gennemfører og får en uddannelse.
32-1	Jeg	jeg	PP:s-nc:--:-1n-	O	
32-2	synes	syne	VF:----:sp:----	O	
32-3	,	,	ZD	O	
32-4	der	der	US:----:--:----	O	
32-5	er	være	VF:----:sa:----	O	
32-6	en	en	PI:s-uc:--:----	O	
32-7	meget	megen	AD:----:--:p---	O	
32-8	negativ	negativ	AC:siuc:--:p---	O	
32-9	stemning	stemning	NC:siuc:--:----	O	
32-10	i	i	T-:----:--:----	O	
32-11	Folketingssalen	folketingssal	NC:sduc:--:----	O	
32-12	i	i	T-:----:--:----	O	
32-13	dag	dag	NC:siuc:--:----	O	
32-14	,	,	ZD	O	
32-15	og	og	CC:----:--:----	O	
32-16	det	det	PP:s-un:--:-3n-	O	
32-17	synes	syne	VF:----:sp:----	O	
32-18	jeg	jeg	PP:s-nc:--:-1n-	O	
32-19	er	være	VF:----:sa:----	O	
32-20	rigtig	rigtig	AD:----:--:p---	O	
32-21	,	,	ZD	O	
32-22	rigtig	rigtig	AD:----:--:p---	O	
32-23	ærgerligt	ærgerlig	AC:siun:--:p---	O	
32-24	,	,	ZD	O	
32-25	for	for	CC:----:--:----	O	
32-26	der	der	US:----:--:----	O	
32-27	er	være	VF:----:sa:----	O	
32-28	mange	mangen	AC:p#u#:--:p---	O	
32-29	erhvervsskoler	erhvervsskole	NC:piu#:--:----	O	
32-30	derude	derude	D-:----:--:u---	O	
32-31	,	,	ZD	O	
32-32	som	som	US:----:--:----	O	
32-33	rent	ren	AD:----:--:p---	O	
32-34	faktisk	faktisk	AD:----:--:p---	O	
32-35	gør	gøre	VF:----:sa:----	O	
32-36	et	en	PI:s-un:--:----	O	
32-37	kæmpe	kæmpe	AC:§§u§:--:p---	O	
32-38	stykke	stykke	NC:siun:--:----	B-stykke-4b	
32-39	arbejde	arbejde	NC:siun:--:----	O	
32-40	for	for	T-:----:--:----	O	
32-41	at	at	UI:----:--:----	O	
32-42	sikre	sikre	VI:----:-a:----	O	
32-43	,	,	ZD	O	
32-44	at	at	CS:----:--:----	O	
32-45	de	den	PM:p-u#:--:----	O	
32-46	unge	ung	AC:p#u#:--:p---	O	
32-47	mennesker	menneske	NC:piu#:--:----	O	
32-48	gennemfører	gennemføre	VF:----:sa:----	O	
32-49	og	og	CC:----:--:----	O	
32-50	får	få	VF:----:sa:----	O	
32-51	en	en	PI:s-uc:--:----	O	
32-52	uddannelse	uddannelse	NC:siuc:--:----	O	
32-53	.	.	ZP	O	

#id=33
#text=I de der situationer er der jo ikke sådan helt normale tilstande, så er der jo sket et eller andet et sted et stykke vej derfra.
33-1	I	i	T-:----:--:----	O	
33-2	de	den	PM:p-u#:--:----	O	
33-3	der	der	D-:----:--:u---	O	
33-4	situationer	situation	NC:piu#:--:----	O	
33-5	er	være	VF:----:sa:----	O	
33-6	der	der	US:----:--:----	O	
33-7	jo	jo	D-:----:--:u---	O	
33-8	ikke	ikke	D-:----:--:u---	O	
33-9	sådan	sådan	D-:----:--:u---	O	
33-10	helt	hel	AD:----:--:p---	O	
33-11	normale	normal	AC:p#u#:--:p---	O	
33-12	tilstande	tilstand	NC:piu#:--:----	O	
33-13	,	,	ZD	O	
33-14	så	så	D-:----:--:u---	O	
33-15	er	være	VF:----:sa:----	O	
33-16	der	der	US:----:--:----	O	
33-17	jo	jo	D-:----:--:u---	O	
33-18	sket	ske	VT:siu#:t-:----	O	
33-19	et	en	PI:s-un:--:----	O	
33-20	eller	eller	CC:----:--:----	O	
33-21	andet	anden	PI:s-un:--:----	O	
33-22	et	en	PI:s-un:--:----	O	
33-23	sted	sted	NC:siun:--:----	O	
33-24	et	en	PI:s-un:--:----	O	
33-25	stykke	stykke	NC:siun:--:----	B-stykke-3	
33-26	vej	vej	NC:siuc:--:----	O	
33-27	derfra	derfra	D-:----:--:u---	O	
33-28	.	.	ZP	O	

#id=34
#text=Jeg synes, det er rigtig vigtigt at holde fast i, at det faktisk er lykkedes os at komme ganske langt, men vi mangler endnu et stykke i forhold til den  vold, der stadig foregår i nogle hjem.
34-1	Jeg	jeg	PP:s-nc:--:-1n-	O	
34-2	synes	syne	VF:----:sp:----	O	
34-3	,	,	ZD	O	
34-4	det	det	PP:s-un:--:-3n-	O	
34-5	er	være	VF:----:sa:----	O	
34-6	rigtig	rigtig	AD:----:--:p---	O	
34-7	vigtigt	vigtig	AC:siun:--:p---	O	
34-8	at	at	UI:----:--:----	O	
34-9	holde	holde	VI:----:-a:----	O	
34-10	fast	fast	AD:----:--:p---	O	
34-11	i	i	T-:----:--:----	O	
34-12	,	,	ZD	O	
34-13	at	at	CS:----:--:----	O	
34-14	det	det	PP:s-un:--:-3n-	O	
34-15	faktisk	faktisk	AD:----:--:p---	O	
34-16	er	være	VF:----:sa:----	O	
34-17	lykkedes	lykkes	VT:siu#:t-:----	O	
34-18	os	vi	PP:p-uc:--:-1#-	O	
34-19	at	at	UI:----:--:----	O	
34-20	komme	komme	VI:----:-a:----	O	
34-21	ganske	ganske	D-:----:--:u---	O	
34-22	langt	lang	AC:siun:--:p---	O	
34-23	,	,	ZD	O	
34-24	men	men	CC:----:--:----	O	
34-25	vi	vi	PP:p-nc:--:-1n-	O	
34-26	mangler	mangle	VF:----:sa:----	O	
34-27	endnu	endnu	D-:----:--:u---	O	
34-28	et	en	PI:s-un:--:----	O	
34-29	stykke	stykke	NC:siun:--:----	B-stykke-4b	
34-30	i	i	T-:----:--:----	O	
34-31	forhold	forhold	NC:siun:--:----	O	
34-32	til	til	T-:----:--:----	O	
34-33	den	den	PM:s-uc:--:----	O	
34-34	vold	vold	NC:siuc:--:----	O	
34-35	,	,	ZD	O	
34-36	der	der	US:----:--:----	O	
34-37	stadig	stadig	D-:----:--:u---	O	
34-38	foregår	foregå	VF:----:sa:----	O	
34-39	i	i	T-:----:--:----	O	
34-40	nogle	nogen	PI:p-u#:--:----	O	
34-41	hjem	hjem	NC:piu#:--:----	O	
34-42	.	.	ZP	O	

#id=35
#text=Vi håber, at der kan blive lavet et seriøst stykke arbejde med faktisk at prøve at inddrage dem, som bliver påvirket af det her ord i deres hverdag, i at finde på nogle andre begreber.
35-1	Vi	vi	PP:p-nc:--:-1n-	O	
35-2	håber	håbe	VF:----:sa:----	O	
35-3	,	,	ZD	O	
35-4	at	at	CS:----:--:----	O	
35-5	der	der	US:----:--:----	O	
35-6	kan	kunne	VF:----:sa:----	O	
35-7	blive	blive	VI:----:-a:----	O	
35-8	lavet	lave	VT:siu#:t-:----	O	
35-9	et	en	PI:s-un:--:----	O	
35-10	seriøst	seriøs	AC:siun:--:p---	O	
35-11	stykke	stykke	NC:siun:--:----	B-stykke-4b	
35-12	arbejde	arbejde	NC:siun:--:----	O	
35-13	med	med	T-:----:--:----	O	
35-14	faktisk	faktisk	AD:----:--:p---	O	
35-15	at	at	UI:----:--:----	O	
35-16	prøve	prøve	VI:----:-a:----	O	
35-17	at	at	UI:----:--:----	O	
35-18	inddrage	inddrage	VI:----:-a:----	O	
35-19	dem	de	PP:p-u#:--:-3n-	O	
35-20	,	,	ZD	O	
35-21	som	som	US:----:--:----	O	
35-22	bliver	blive	VF:----:sa:----	O	
35-23	påvirket	påvirke	VT:siu#:t-:----	O	
35-24	af	af	T-:----:--:----	O	
35-25	det	det	PP:s-un:--:-3n-	O	
35-26	her	her	D-:----:--:u---	O	
35-27	ord	ord	NC:siun:--:----	O	
35-28	i	i	T-:----:--:----	O	
35-29	deres	deres	PO:#--#:--:-3np	O	
35-30	hverdag	hverdag	NC:siuc:--:----	O	
35-31	,	,	ZD	O	
35-32	i	i	T-:----:--:----	O	
35-33	at	at	UI:----:--:----	O	
35-34	finde	finde	VI:----:-a:----	O	
35-35	på	på	T-:----:--:----	O	
35-36	nogle	nogen	PI:p-u#:--:----	O	
35-37	andre	anden	PI:p-u#:--:----	O	
35-38	begreber	begreb	NC:piu#:--:----	O	
35-39	.	.	ZP	O	

#id=36
#text=Denene justering handler om, at der, da reglerne blev lavet om for et stykke tid siden, skete en utilsigtet stramning af reglerne for definitionen af et investeringsselskab, sådan at visse holdingselskaber kom til at glide ind under definitionen af et investeringsselskab, hvilket egentlig ikke var meningen.
36-1	Den	den	PM:s-uc:--:----	O	
36-2	ene	ene	AC:§§u§:--:p---	O	
36-3	justering	justering	NC:siuc:--:----	O	
36-4	handler	handle	VF:----:sa:----	O	
36-5	om	om	T-:----:--:----	O	
36-6	,	,	ZD	O	
36-7	at	at	CS:----:--:----	O	
36-8	der	der	US:----:--:----	O	
36-9	,	,	ZD	O	
36-10	da	da	CS:----:--:----	O	
36-11	reglerne	regel	NC:pdu#:--:----	O	
36-12	blev	blive	VF:----:ta:----	O	
36-13	lavet	lave	VT:siu#:t-:----	O	
36-14	om	om	T-:----:--:----	O	
36-15	for	for	T-:----:--:----	O	
36-16	et	en	PI:s-un:--:----	O	
36-17	stykke	stykke	NC:siun:--:----	B-stykke-3a	
36-18	tid	tid	NC:siuc:--:----	O	
36-19	siden	siden	T-:----:--:----	O	
36-20	,	,	ZD	O	
36-21	skete	ske	VF:----:ta:----	O	
36-22	en	en	PI:s-uc:--:----	O	
36-23	utilsigtet	utilsigtet	AC:siuc:--:p---	O	
36-24	stramning	stramning	NC:siuc:--:----	O	
36-25	af	af	----:--:----	O	
36-26	reglerne	regel	NC:pdu#:--:----	O	
36-27	for	for	T-:----:--:----	O	
36-28	definitionen	definition	NC:sduc:--:----	O	
36-29	af	af	T-:----:--:----	O	
36-30	et	en	PI:s-un:--:----	O	
36-31	investeringsselskab	investeringsselskab	NC:siun:--:----	O	
36-32	,	,	ZD	O	
36-33	sådan	sådan	D-:----:--:u---	O	
36-34	at	at	CS:----:--:----	O	
36-35	visse	vis	AC:p#u#:--:p---	O	
36-36	holdingselskaber	holdingselskab	NC:piu#:--:----	O	
36-37	kom	komme	VF:----:ta:----	O	
36-38	til	til	T-:----:--:----	O	
36-39	at	at	UI:----:--:----	O	
36-40	glide	glide	VI:----:-a:----	O	
36-41	ind	ind	D-:----:--:u---	O	
36-42	under	under	T-:----:--:----	O	
36-43	definitionen	definition	NC:sduc:--:----	O	
36-44	af	af	T-:----:--:----	O	
36-45	et	en	PI:s-un:--:----	O	
36-46	investeringsselskab	investeringsselskab	NC:siun:--:----	O	
36-47	,	,	ZD	O	
36-48	hvilket	hvilken	PR:s-un:--:----	O	
36-49	egentlig	egentlig	D-:----:--:u---	O	
36-50	ikke	ikke	D-:----:--:u---	O	
36-51	var	være	VF:----:ta:----	O	
36-52	meningen	mening	NC:sduc:--:----	O	
36-53	.	.	ZP	O	

#id=37
#text=Som mange har nævnt, kom breddeidrætsbetænkningen her i det tidlige forår, og vi var rigtig mange, der var imponerede over det meget grundige stykke arbejde, der lå bag, og også over resultaterne og alle de gode intentioner, specielt når baggrunden jo var, at man ikke måtte bruge en krone mere, end der allerede var afsat.
37-1	Som	som	US:----:--:----	O	
37-2	mange	mangen	AC:p#u#:--:p---	O	
37-3	har	have	VF:----:sa:----	O	
37-4	nævnt	nævne	VT:siu#:t-:----	O	
37-5	,	,	ZD	O	
37-6	kom	komme	VF:----:ta:----	O	
37-7	breddeidrætsbetænkningen	breddeidrætsbetænkning	NC:sduc:--:----	O	
37-8	her	her	D-:----:--:u---	O	
37-9	i	i	T-:----:--:----	O	
37-10	det	den	PM:s-un:--:----	O	
37-11	tidlige	tidlig	AC:sdu#:--:p---	O	
37-12	forår	forår	NC:siun:--:----	O	
37-13	,	,	ZD	O	
37-14	og	og	CC:----:--:----	O	
37-15	vi	vi	PP:p-nc:--:-1n-	O	
37-16	var	være	VF:----:ta:----	O	
37-17	rigtig	rigtig	AD:----:--:p---	O	
37-18	mange	mangen	AC:p#u#:--:p---	O	
37-19	,	,	ZD	O	
37-20	der	der	US:----:--:----	O	
37-21	var	være	VF:----:ta:----	O	
37-22	imponerede	imponere	VP:p#u#:t-:----	O	
37-23	over	over	T-:----:--:----	O	
37-24	det	den	PM:s-un:--:----	O	
37-25	meget	megen	AD:----:--:p---	O	
37-26	grundige	grundig	AC:sdu#:--:p---	O	
37-27	stykke	stykke	NC:siun:--:----	B-stykke-4b	
37-28	arbejde	arbejde	NC:siun:--:----	O	
37-29	,	,	ZD	O	
37-30	der	der	US:----:--:----	O	
37-31	lå	ligge	VF:----:ta:----	O	
37-32	bag	bag	T-:----:--:----	O	
37-33	,	,	ZD	O	
37-34	og	og	CC:----:--:----	O	
37-35	også	også	D-:----:--:u---	O	
37-36	over	over	T-:----:--:----	O	
37-37	resultaterne	resultat	NC:pdu#:--:----	O	
37-38	og	og	CC:----:--:----	O	
37-39	alle	al	PI:p-u#:--:----	O	
37-40	de	den	PM:p-u#:--:----	O	
37-41	gode	god	AC:p#u#:--:p---	O	
37-42	intentioner	intention	NC:piu#:--:----	O	
37-43	,	,	ZD	O	
37-44	specielt	speciel	AD:----:--:p---	O	
37-45	når	når	CS:----:--:----	O	
37-46	baggrunden	baggrund	NC:sduc:--:----	O	
37-47	jo	jo	D-:----:--:u---	O	
37-48	var	være	VF:----:ta:----	O	
37-49	,	,	ZD	O	
37-50	at	at	CS:----:--:----	O	
37-51	man	man	PI:#-uc:--:----	O	
37-52	ikke	ikke	D-:----:--:u---	O	
37-53	måtte	måtte	VF:----:ta:----	O	
37-54	bruge	bruge	VI:----:-a:----	O	
37-55	en	en	PI:s-uc:--:----	O	
37-56	krone	krone	NC:siuc:--:----	O	
37-57	mere	megen	AD:----:--:c---	O	
37-58	,	,	ZD	O	
37-59	end	end	CS:----:--:----	O	
37-60	der	der	US:----:--:----	O	
37-61	allerede	allerede	D-:----:--:u---	O	
37-62	var	være	VF:----:ta:----	O	
37-63	afsat	afsætte	VT:siu#:t-:----	O	
37-64	.	.	ZP	O	

#id=38
#text=For konklusionen på dagens debat er, at når det kommer til stykket, har regeringen ikke tænkt sig at gennemføre den her ordning med, at offentlige og private arbejdsgivere skal kunne tilbyde gratis og skattefri motion for deres medarbejdere.
38-1	For	for	T-:----:--:----	O	
38-2	konklusionen	konklusion	NC:sduc:--:----	O	
38-3	på	på	T-:----:--:----	O	
38-4	dagens	dag	NC:sdgc:--:----	O	
38-5	debat	debat	NC:siuc:--:----	O	
38-6	er	være	VF:----:sa:----	O	
38-7	,	,	ZD	O	
38-8	at	at	CS:----:--:----	O	
38-9	når	når	CS:----:--:----	O	
38-10	det	det	PP:s-un:--:-3n-	O	
38-11	kommer	komme	VF:----:sa:----	O	
38-12	til	til	T-:----:--:----	O	
38-13	stykket	stykke	NC:sdun:--:----	B-stykke-F-når-det-kommer-til-stykket	
38-14	,	,	ZD	O	
38-15	har	have	VF:----:sa:----	O	
38-16	regeringen	regering	NC:sduc:--:----	O	
38-17	ikke	ikke	D-:----:--:u---	O	
38-18	tænkt	tænke	VT:siu#:t-:----	O	
38-19	sig	sig	PP:#-u#:--:-3y-	O	
38-20	at	at	UI:----:--:----	O	
38-21	gennemføre	gennemføre	VI:----:-a:----	O	
38-22	den	den	PP:s-uc:--:-3n-	O	
38-23	her	her	D-:----:--:u---	O	
38-24	ordning	ordning	NC:siuc:--:----	O	
38-25	med	med	T-:----:--:----	O	
38-26	,	,	ZD	O	
38-27	at	at	CS:----:--:----	O	
38-28	offentlige	offentlig	AC:p#u#:--:p---	O	
38-29	og	og	CC:----:--:----	O	
38-30	private	privat	AC:p#u#:--:p---	O	
38-31	arbejdsgivere	arbejdsgiver	NC:piu#:--:----	O	
38-32	skal	skulle	VF:----:sa:----	O	
38-33	kunne	kunne	VI:----:-a:----	O	
38-34	tilbyde	tilbyde	VI:----:-a:----	O	
38-35	gratis	gratis	AC:§§u§:--:p---	O	
38-36	og	og	CC:----:--:----	O	
38-37	skattefri	skattefri	AC:siuc:--:p---	O	
38-38	motion	motion	NC:siuc:--:----	O	
38-39	for	for	T-:----:--:----	O	
38-40	deres	deres	PO:#--#:--:-3np	O	
38-41	medarbejdere	medarbejder	NC:piu#:--:----	O	
38-42	.	.	ZP	O	

#id=39
#text=Vi ved, at vi kommer til at mangle arbejdskraft i fremtiden, og hvis vi kan starte det arbejde med at integrere den udenlandske arbejdskraft allerede i studietiden, er vi kommet et godt stykke vej.
39-1	Vi	vi	PP:p-nc:--:-1n-	O	
39-2	ved	vide	VF:----:sa:----	O	
39-3	,	,	ZD	O	
39-4	at	at	CS:----:--:----	O	
39-5	vi	vi	PP:p-nc:--:-1n-	O	
39-6	kommer	komme	VF:----:sa:----	O	
39-7	til	til	T-:----:--:----	O	
39-8	at	at	UI:----:--:----	O	
39-9	mangle	mangle	VI:----:-a:----	O	
39-10	arbejdskraft	dskraft	NC:siuc:--:----	O	
39-11	i	i	T-:----:--:----	O	
39-12	fremtiden	fremtid	NC:sduc:--:----	O	
39-13	,	,	ZD	O	
39-14	og	og	CC:----:--:----	O	
39-15	hvis	hvis	CS:----:--:----	O	
39-16	vi	vi	PP:p-nc:--:-1n-	O	
39-17	kan	kunne	VF:----:sa:----	O	
39-18	starte	starte	VI:----:-a:----	O	
39-19	det	den	PM:s-un:--:----	O	
39-20	arbejde	arbejde	NC:siun:--:----	O	
39-21	med	med	T-:----:--:----	O	
39-22	at	at	UI:----:--:----	O	
39-23	integrere	integrere	VI:----:-a:----	O	
39-24	den	den	PM:s-uc:--:----	O	
39-25	udenlandske	udenlandsk	AC:sdu#:--:p---	O	
39-26	arbejdskraft	arbejdskraft	NC:siuc:--:----	O	
39-27	allerede	allerede	D-:----:--:u---	O	
39-28	i	i	T-:----:--:----	O	
39-29	studietiden	studietid	NC:sduc:--:----	O	
39-30	,	,	ZD	O	
39-31	er	være	VF:----:sa:----	O	
39-32	vi	vi	PP:p-nc:--:-1n-	O	
39-33	kommet	komme	VT:siu#:t-:----	O	
39-34	et	en	PI:s-un:--:----	O	
39-35	godt	god	AC:siun:--:p---	O	
39-36	stykke	stykke	NC:siun:--:----	B-stykke-4b	
39-37	vej	vej	NC:siuc:--:----	O	
39-38	.	.	ZP	O	

#id=40
#text=Man aftaler undervejs, at man skal mødes til statusdrøftelser, og så får vi bare et stykke papir med en status på.
40-1	Man	man	PI:#-uc:--:----	O	
40-2	aftaler	aftale	VF:----:sa:----	O	
40-3	undervejs	undervejs	D-:----:--:u---	O	
40-4	,	,	ZD	O	
40-5	at	at	CS:----:--:----	O	
40-6	man	man	PI:#-uc:--:----	O	
40-7	skal	skulle	VF:----:sa:----	O	
40-8	mødes	møde	VI:----:-p:----	O	
40-9	til	til	T-:----:--:----	O	
40-10	statusdrøftelser	statusdrøftelse	NC:piu#:--:----	O	
40-11	,	,	ZD	O	
40-12	og	og	CC:----:--:----	O	
40-13	så	så	D-:----:--:u---	O	
40-14	får	få	VF:----:sa:----	O	
40-15	vi	vi	-:-1n-	O	
40-16	bare	bare	D-:----:--:u---	O	
40-17	et	en	PI:s-un:--:----	O	
40-18	stykke	stykke	NC:siun:--:----	B-stykke-1	
40-19	papir	papir	NC:siun:--:----	O	
40-20	med	med	T-:----:--:----	O	
40-21	en	en	PI:s-uc:--:----	O	
40-22	status	status	NC:siuc:--:----	O	
40-23	på	på	T-:----:--:----	O	
40-24	.	.	ZP	O	

#id=41
#text=Nuhar vi aftalt, at vi skal lave sådan et stykke arkæologisk arbejde og have samtlige papirer om 2006-aftalen frem.
41-1	Nu	nu	D-:----:--:u---	O	
41-2	har	have	VF:----:sa:----	O	
41-3	vi	vi	PP:p-nc:--:-1n-	O	
41-4	aftalt	aftale	VT:siu#:t-:----	O	
41-5	,	,	ZD	O	
41-6	at	at	CS:----:--:----	O	
41-7	vi	vi	PP:p-nc:--:-1n-	O	
41-8	skal	skulle	VF:----:sa:----	O	
41-9	lave	lave	VI:----:-a:----	O	
41-10	sådan	sådan	D-:----:--:u---	O	
41-11	et	en	PI:s-un:--:----	O	
41-12	stykke	stykke	NC:siun:--:----	B-stykke-4b	
41-13	arkæologisk	arkæologisk	AC:siu§:--:p---	O	
41-14	arbejde	arbejde	NC:siun:--:----	O	
41-15	og	og	CC:----:--:----	O	
41-16	have	have	VI:----:-a:----	O	
41-17	samtlige	samtlige	AC:§§u§:--:p---	O	
41-18	papirer	papir	NC:piu#:--:----	O	
41-19	om	om	T-:----:--:----	O	
41-20	2006	2006	LC:--u-:--:----	O	
41-21	-	-	ZH	O	
41-22	aftalen	aftale	NC:sduc:--:----	O	
41-23	frem	frem	D-:----:--:u---	O	
41-24	.	.	ZP	O	

#id=42
#text=Men der er selvfølgelig et stykke fra 3 til 90 mandater, det er vi godt klar over.
42-1	Men	men	CC:----:--:----	O	
42-2	der	der	US:----:--:----	O	
42-3	er	være	VF:----:sa:----	O	
42-4	selvfølgelig	selvfølgelig	D-:----:--:u---	O	
42-5	et	en	PI:s-un:--:----	O	
42-6	stykke	stykke	NC:siun:--:----	B-stykke-4b	
42-7	fra	fra	T-:----:--:----	O	
42-8	3	3	LC:--u-:--:----	O	
42-9	til	til	T-:----:--:----	O	
42-10	90	90	LC:--u-:--:----	O	
42-11	mandater	mandat	NC:piu#:--:----	O	
42-12	,	,	ZD	O	
42-13	det	det	PP:s-un:--:-3n-	O	
42-14	er	være	:----	O	
42-15	vi	vi	PP:p-nc:--:-1n-	O	
42-16	godt	god	AD:----:--:p---	O	
42-17	klar	klar	AC:siuc:--:p---	O	
42-18	over	over	T-:----:--:----	O	
42-19	.	.	ZP	O	

#id=43
#text=Men derfra og så til at støtte det og sige, at vi synes, det er en supergod idé, er der et stykke vej.
43-1	Men	men	CC:----:--:----	O	
43-2	derfra	derfra	D-:----:--:u---	O	
43-3	og	og	CC:----:--:----	O	
43-4	så	så	D-:----:--:u---	O	
43-5	til	til	T-:----:--:----	O	
43-6	at	at	UI:----:--:----	O	
43-7	støtte	støtte	VI:----:-a:----	O	
43-8	det	det	PP:s-un:--:-3n-	O	
43-9	og	og	CC:----:--:----	O	
43-10	sige	sige	VI:----:-a:----	O	
43-11	,	,	ZD	O	
43-12	at	at	CS:----:--:----	O	
43-13	vi	vi	PP:p-nc:--:-1n-	O	
43-14	synes	syne	VF:----:sp:----	O	
43-15	,	,	ZD	O	
43-16	det	det	PP:s-un:--:-3n-	O	
43-17	er	være	VF:----:sa:----	O	
43-18	en	en	PI:s-uc:--:----	O	
43-19	supergod	supergod	AC:siuc:--:p---	O	
43-20	idé	idé	NC:siuc:--:----	O	
43-21	,	,	ZD	O	
43-22	er	være	VF:----:sa:----	O	
43-23	der	der	US:----:--:----	O	
43-24	et	en	PI:s-un:--:----	O	
43-25	stykke	stykke	NC:siun:--:----	B-stykke-4b	
