 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Derfor sagde vi til regeringen, at vi ønskede forbedringer af sygedagpengesystemet, også i lyset af den her økonomiske krise, der selvfølgelig har en risiko for at presse flere mennesker ud.
1-1	Derfor	derfor	D-:----:--:u---	
49-32	der	der	US:----:--:----	
49-33	hører	høre	VF:----:sa:----	
49-34	til	til	D-:----:--:u---	
49-35	på	på	T-:----:--:----	
49-36	Rigshospitalet	rigshospital	NC:sdun:--:----	
49-37	?	?	ZQ	

#id=50
#text= Ikke mindst set i lyset af at regeringen ved den daværende indenrigsminister for ganske få år siden lavede en stor, omfangsrig og prestigefyldt strukturreform, som jo har været gældende lige siden, giver det mening at få drøftet, hvilke vilkår der er.
50-1	Ikke	ikke	D-:----:--:u---	
50-2	mindst	liden	AD:----:--:s---	
50-3	set	se	VT:siu#:t-:----	
50-4	i	i	T-:----:--:----	
50-5	lyset	lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-brænde-sit-lys-i-begge-ender|lys-1d|lys-1f|Lys-2|lys-4|lys-F-bengalsk-lys|lys-5|lys-3|lys-1g|lys-1e|lys-1-1a-1b-1c-1f|lys-F-der-går-et-lys-op-for-nogen|lys-F-føre-nogen-bag-lyset|lys-F-grønt/gult/rødt-lys|lys-F-gå-ud-som-et-lys|lys-F-i-lyset-af|lys-F-komme-for-dagens-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-levende-lys|lys-F-rank-som-et-lys|lys-F-se-lyset|lys-F-tåle-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-dagens-lys|lys-F-lys-i-mørket|lys-F-kaste-lys-over|lys-F-i-et-nyt-(andet-..)-lys|lys-F-grønt-lys(for-noget)	NC:sdun:--:----	
50-6	af	af	T-:----:--:----	
50-7	at	at	CS:----:--:----	
50-8	regeringen	regering	NC:sduc:--:----	
50-9	ved	ved	T-:----:--:----	
50-10	den	den	PM:s-uc:--:----	
50-11	daværende	daværende	AC:§§u§:--:p---	
50-12	indenrigsminister	indenrigsminister	NC:siuc:--:----	
50-13	for	for	T-:----:--:----	
50-14	ganske	ganske	D-:----:--:u---	
50-15	få	få	AC:p#u#:--:p---	
50-16	år	år	NC:piu#:--:----	
50-17	siden	siden	D-:----:--:u---	
50-18	lavede	lave	VF:----:ta:----	
50-19	en	en	PI:s-uc:--:----	
50-20	stor	stor	AC:siuc:--:p---	
50-21	,	,	ZD	
50-22	omfangsrig	omfangsrig	AC:siuc:--:p---	
50-23	og	og	CC:----:--:----	
50-24	prestigefyldt	prestigefyldt	AC:siuc:--:p---	
50-25	strukturreform	strukturreform	NC:siuc:--:----	
50-26	,	,	ZD	
50-27	som	som	US:----:--:----	
50-28	jo	jo	D-:----:--:u---	
50-29	har	have	VF:----:sa:----	
50-30	været	være	VT:siu#:t-:----	
50-31	gældende	gælde	VP:##u#:s-:----	
50-32	lige	lige	D-:----:--:u---	
50-33	siden	siden	D-:----:--:u---	
50-34	,	,	ZD	
50-35	giver	give	VF:----:sa:----	
50-36	det	det	PP:s-un:--:-3n-	
50-37	mening	mening	NC:siuc:--:----	
50-38	at	at	UI:----:--:----	
50-39	få	få	VI:----:-a:----	
50-40	drøftet	drøfte	VT:siu#:t-:----	
50-41	,	,	ZD	
50-42	hvilke	hvilke	XY:----:--:----	
50-43	vilkår	vilkår	NC:siun:--:----	
50-44	der	der	US:----:--:----	
50-45	er	være	VF:----:sa:----	
50-46	.	.	ZP	

#id=51
#text=Set i lyset af den her udvikling af stadig mere statslig indblanding i og kontrol af vores regioner og kommuner og dermed begrænsningen af kommunernes og regionernes demokratiske råderum giver det særdeles god mening med den her forespørgselsdebat om kommunernes og regionernes fremtid.
51-1	Set	se	VT:siu#:t-:----	
51-2	i	i	T-:----:--:----	
51-3	lyset	lys|lys-5|lys-F-brænde-sit-lys-i-begge-ender|lys-F-føre-nogen-bag-lyset|lys-F-grønt-lys(for-noget)|lys-F-gå-ud-som-et-lys|lys-F-i-et-nyt-(andet-..)-lys|lys-F-kaste-lys-over|lys-F-lede/søge-med-lys-og-lygte|lys-F-lys-i-mørket|lys-F-rank-som-et-lys|lys-F-se-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-se-lyset|lys-F-levende-lys|lys-F-komme-for-dagens-lys|lys-F-i-lyset-af|lys-F-grønt/gult/rødt-lys|lys-F-der-går-et-lys-op-for-nogen|lys-F-bengalsk-lys|lys-1-1a-1b-1c-1f|lys-1e|lys-1g|lys-3|lys-4|Lys-2|lys-1f|lys-1d	NC:sdun:--:----	
51-4	af	af	---:--:----	
51-5	den	den	PP:s-uc:--:-3n-	
51-6	her	her	D-:----:--:u---	
51-7	udvikling	vikling	NC:siuc:--:----	
51-8	af	af	T-:----:--:----	
51-9	stadig	stadig	D-:----:--:u---	
51-10	mere	megen	AD:----:--:c---	
51-11	statslig	statslig	AC:siuc:--:p---	
51-12	indblanding	indblanding	NC:siuc:--:----	
51-13	i	i	T-:----:--:----	
51-14	og	og	CC:----:--:----	
51-15	kontrol	kontrol	NC:siuc:--:----	
51-16	af	af	T-:----:--:----	
51-17	vores	vores	PO:#--#:--:-1np	
51-18	regioner	region	NC:piu#:--:----	
51-19	og	og	CC:----:--:----	
51-20	kommuner	kommune	NC:piu#:--:----	
51-21	og	og	CC:----:--:----	
51-22	dermed	dermed	D-:----:--:u---	
51-23	begrænsningen	begrænsning	NC:sduc:--:----	
51-24	af	af	T-:----:--:----	
51-25	kommunernes	kommune	NC:pdg#:--:----	
51-26	og	og	CC:----:--:----	
51-27	regionernes	region	NC:pdg#:--:----	
51-28	demokratiske	demokratisk	AC:sdu#:--:p---	
51-29	råderum	råderum	NC:siun:--:----	
51-30	giver	give	VF:----:sa:----	
51-31	det	det	PP:s-un:--:-3n-	
51-32	særdeles	særdeles	D-:----:--:u---	
51-33	god	god	AC:siuc:--:p---	
51-34	mening	mening	NC:siuc:--:----	
51-35	med	med	T-:----:--:----	
51-36	den	den	PP:s-uc:--:-3n-	
51-37	her	her	D-:----:--:u---	
51-38	forespørgselsdebat	forespørgselsdebat	NC:siuc:--:----	
51-39	om	om	T-:----:--:----	
51-40	kommunernes	kommune	NC:pdg#:--:----	
51-41	og	og	CC:----:--:----	
51-42	regionernes	region	NC:pdg#:--:----	
51-43	fremtid	fremtid	NC:siuc:--:----	
51-44	.	.	ZP	

#id=52
#text=I lyset af udgiftsudviklingen på det specialiserede socialområde blev udgifterne endvidere løftet med 800 mio. kr., og vi aftalte derudover et historisk højt løft på investeringerne på 20 mia. kr.
52-1	I	i	T-:----:--:----	
52-2	lyset	lys|lys-F-lys-i-mørket|Lys-2|lys-4|lys-F-bengalsk-lys|lys-F-brænde-sit-lys-i-begge-ender|lys-F-der-går-et-lys-op-for-nogen|lys-F-grønt/gult/rødt-lys|lys-F-gå-ud-som-et-lys|lys-F-i-lyset-af|lys-F-kaste-lys-over|lys-F-komme-for-dagens-lys|lys-F-levende-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-i-et-nyt-(andet-..)-lys|lys-F-grønt-lys(for-noget)|lys-F-føre-nogen-bag-lyset|lys-5|lys-3|lys-1g|lys-1d|lys-1e|lys-1f|lys-1-1a-1b-1c-1f|lys-F-rank-som-et-lys|lys-F-se-lyset|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-se-dagens-lys	NC:sdun:--:----	
52-3	af	af	T-:----:--:----	
52-4	udgiftsudviklingen	udgiftsudvikling	NC:sduc:--:----	
52-5	på	på	T-:----:--:----	
52-6	det	den	PM:s-un:--:----	
52-7	specialiserede	specialisere	VP:sdu#:t-:----	
52-8	socialområde	socialområde	NC:siun:--:----	
52-9	blev	blive	VF:----:ta:----	
52-10	udgifterne	udgift	NC:pdu#:--:----	
52-11	endvidere	endvidere	D-:----:--:u---	
52-12	løftet	løfte	VT:siu#:t-:----	
52-13	med	med	T-:----:--:----	
52-14	800	800	LC:--u-:--:----	
52-15	mio	mio	XS:----:--:----	
52-16	.	.	ZP	
52-17	kr	krone	NC:piu#:--:----	
52-18	.	.	ZP	
52-19	,	,	ZD	
52-20	og	og	CC:----:--:----	
52-21	vi	vi	PP:p-nc:--:-1n-	
52-22	aftalte	aftale	VF:----:ta:----	
52-23	derudover	derudover	D-:----:--:u---	
52-24	et	en	PI:s-un:--:----	
52-25	historisk	historisk	AC:siu§:--:p---	
52-26	højt	høj	AC:siun:--:p---	
52-27	løft	løft	NC:siun:--:----	
52-28	på	på	T-:----:--:----	
52-29	investeringerne	investering	NC:pdu#:--:----	
52-30	på	på	T-:----:--:----	
52-31	20	20	LC:--u-:--:----	
52-32	mia	mia	XS:----:--:----	
52-33	.	.	ZP	
52-34	kr	krone	NC:piu#:--:----	
52-35	.	.	ZP	

#id=53
#text= Det, at man systematisk bruger skatteydernes penge til at forgylde private aktører, skal ikke frem i lyset.
53-1	Det	det	PP:s-un:--:-3n-	
53-2	,	,	ZD	
53-3	at	at	CS:----:--:----	
53-4	man	man	PI:#-uc:--:----	
53-5	systematisk	systematisk	AD:----:--:p---	
53-6	bruger	bruge	VF:----:sa:----	
53-7	skatteydernes	skatteyder	NC:pdg#:--:----	
53-8	penge	penge	NC:piu#:--:----	
53-9	til	til	T-:----:--:----	
53-10	at	at	UI:----:--:----	
53-11	forgylde	forgylde	VI:----:-a:----	
53-12	private	privat	AC:p#u#:--:p---	
53-13	aktører	aktør	NC:piu#:--:----	
53-14	,	,	ZD	
53-15	skal	skulle	VF:----:sa:----	
53-16	ikke	ikke	D-:----:--:u---	
53-17	frem	frem	D-:----:--:u---	
53-18	i	i	T-:----:--:----	
53-19	lyset	lys|lys-F-grønt-lys(for-noget)|lys-F-i-et-nyt-(andet-..)-lys|lys-F-kaste-lys-over|lys-F-lede/søge-med-lys-og-lygte|lys-F-levende-lys|lys-F-lys-i-mørket|lys-F-se-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-se-lyset|lys-F-rank-som-et-lys|lys-F-komme-for-dagens-lys|lys-F-i-lyset-af|lys-F-gå-ud-som-et-lys|lys-1e|lys-1f|lys-1d|lys-1-1a-1b-1c-1f|lys-1g|Lys-2|lys-3|lys-5|lys-F-brænde-sit-lys-i-begge-ender|lys-F-føre-nogen-bag-lyset|lys-F-grønt/gult/rødt-lys|lys-F-der-går-et-lys-op-for-nogen|lys-F-bengalsk-lys|lys-4	NC:sdun:--:----	
53-20	.	.	ZP	

#id=54
#text=Jeg kan godt sådan lidt i bagklogskabens ulideligt klare lys ærgre mig over, at vi i den proces,  vi har haft i den grønlandsk-danske selvstyrekommission _ en proces, der jo startede i 2005 og blev afsluttet med Grønlands adgang til selvstyre her i juni måned _ ikke har beskæftiget os med det tema.
54-1	Jeg	jeg	PP:s-nc:--:-1n-	
54-2	kan	kunne	VF:----:sa:----	
54-3	godt	god	AD:----:--:p---	
54-4	sådan	sådan	D-:----:--:u---	
54-5	lidt	lidt	AD:----:--:p---	
54-6	i	i	T-:----:--:----	
54-7	bagklogskabens	bagklogskab	NC:sdgc:--:----	
54-8	ulideligt	ulidelig	AD:----:--:p---	
54-9	klare	klar	AC:sdu#:--:p---	
54-10	lys	lys|lys-F-grønt/gult/rødt-lys|lys-F-gå-ud-som-et-lys|lys-F-i-et-nyt-(andet-..)-lys|lys-F-i-lyset-af|lys-F-komme-for-dagens-lys|lys-F-levende-lys|lys-F-rank-som-et-lys|lys-F-se-dagens-lys|lys-F-se-lyset|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-lys-i-mørket|lys-F-lede/søge-med-lys-og-lygte|lys-F-kaste-lys-over|lys-F-grønt-lys(for-noget)|lys-F-føre-nogen-bag-lyset|Lys-2|lys-3|lys-1d|lys-1f|lys-1g|lys-1e|lys-1-1a-1b-1c-1f|lys-4|lys-5|lys-F-bengalsk-lys|lys-F-der-går-et-lys-op-for-nogen|lys-F-brænde-sit-lys-i-begge-ender	NC:siun:--:----	
54-11	ærgre	ærgre	VI:----:-a:----	
54-12	mig	jeg	PP:s-uc:--:-1#-	
54-13	over	over	T-:----:--:----	
54-14	,	,	ZD	
54-15	at	at	CS:----:--:----	
54-16	vi	vi	PP:p-nc:--:-1n-	
54-17	i	i	T-:----:--:----	
54-18	den	den	PM:s-uc:--:----	
54-19	proces	proces	NC:siuc:--:----	
54-20	,	,	ZD	
54-21	vi	vi	PP:p-nc:--:-1n-	
54-22	har	have	VF:----:sa:----	
54-23	haft	have	VT:siu#:t-:----	
54-24	i	i	T-:----:--:----	
54-25	den	den	PM:s-uc:--:----	
54-26	grønlandsk	grønlandsk	AW:----:--:----	
54-27	-	-	ZH	
54-28	danske	dansk	AC:sdu#:--:p---	
54-29	selvstyrekommission	selvstyrekommission	NW:----:--:----	
54-30	_	_	ZH	
54-31	en	en	LC:--u-:--:----	
54-32	proces	proces	NC:siuc:--:----	
54-33	,	,	ZD	
54-34	der	der	US:----:--:----	
54-35	jo	jo	D-:----:--:u---	
54-36	startede	starte	VF:----:ta:----	
54-37	i	i	T-:----:--:----	
54-38	2005	2005	LC:--u-:--:----	
54-39	og	og	CC:----:--:----	
54-40	blev	blive	VF:----:ta:----	
54-41	afsluttet	afslutte	VT:siu#:t-:----	
54-42	med	med	T-:----:--:----	
54-43	Grønlands	Grønland	NP:sig#:--:----	
54-44	adgang	adgang	NC:siuc:--:----	
54-45	til	til	T-:----:--:----	
54-46	selvstyre	selvstyre	NC:siun:--:----	
54-47	her	her	D-:----:--:u---	
54-48	i	i	T-:----:--:----	
54-49	juni	juni	NC:siuc:--:----	
54-50	måned	måned	NW:----:--:----	
54-51	_	_	ZH	
54-52	ikke	ikke	D-:----:--:u---	
54-53	har	have	VF:----:sa:----	
54-54	beskæftiget	beskæftige	VT:siu#:t-:----	
54-55	os	vi	PP:p-uc:--:-1#-	
54-56	med	med	T-:----:--:----	
54-57	det	den	PM:s-un:--:----	
54-58	tema	tema	NC:siun:--:----	
54-59	.	.	ZP	

#id=55
#text=Det har vi gjort, fordi vi ønsker spørgsmålet om, hvem der kan få humanitær opholdstilladelse, frem i lyset og frem i offentligheden og udsat for en seriøs og saglig debat.
55-1	Det	det	PP:s-un:--:-3n-	
55-2	har	have	VF:----:sa:----	
55-3	vi	vi	PP:p-nc:--:-1n-	
55-4	gjort	gøre	VT:siu#:t-:----	
55-5	,	,	ZD	
55-6	fordi	fordi	CS:----:--:----	
55-7	vi	vi	PP:p-nc:--:-1n-	
55-8	ønsker	ønske	VF:----:sa:----	
55-9	spørgsmålet	spørgsmål	NC:sdun:--:----	
55-10	om	om	T-:----:--:----	
55-11	,	,	ZD	
55-12	hvem	hvem	PR:#-uc:--:----	
55-13	der	der	US:----:--:----	
55-14	kan	kunne	VF:----:sa:----	
55-15	få	få	VI:----:-a:----	
55-16	humanitær	humanitær	AC:siuc:--:p---	
55-17	opholdstilladelse	opholdstilladelse	NC:siuc:--:----	
55-18	,	,	ZD	
55-19	frem	frem	D-:----:--:u---	
55-20	i	i	T-:----:--:----	
55-21	lyset	lys|Lys-2|lys-1e|lys-1f|lys-1g|lys-1d|lys-1-1a-1b-1c-1f|lys-3|lys-4|lys-5|lys-F-brænde-sit-lys-i-begge-ender|lys-F-der-går-et-lys-op-for-nogen|lys-F-føre-nogen-bag-lyset|lys-F-grønt-lys(for-noget)|lys-F-i-et-nyt-(andet-..)-lys|lys-F-kaste-lys-over|lys-F-komme-for-dagens-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-lys-i-mørket|lys-F-rank-som-et-lys|lys-F-se-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-se-lyset|lys-F-levende-lys|lys-F-i-lyset-af|lys-F-gå-ud-som-et-lys|lys-F-grønt/gult/rødt-lys|lys-F-bengalsk-lys	NC:sdun:--:----	
55-22	og	og	CC:----:--:----	
55-23	frem	frem	D-:----:--:u---	
55-24	i	i	T-:----:--:----	
55-25	offentligheden	offentlighed	NC:sduc:--:----	
55-26	og	og	CC:----:--:----	
55-27	udsat	udsat	AC:siu§:--:p---	
55-28	for	for	T-:----:--:----	
55-29	en	en	PI:s-uc:--:----	
55-30	seriøs	seriøs	AC:siuc:--:p---	
55-31	og	og	CC:----:--:----	
55-32	saglig	saglig	AC:siuc:--:p---	
55-33	debat	debat	NC:siuc:--:----	
55-34	.	.	ZP	

#id=56
#text=Med den begrundelse ønsker jeg, at vi får en rigtig god og ærlig debat, hvor fup og fakta om, hvem der kan få humanitær opholdstilladelse, kommer frem i lyset.
56-1	Med	med	T-:----:--:----	
56-2	den	den	PM:s-uc:--:----	
56-3	begrundelse	begrundelse	NC:siuc:--:----	
56-4	ønsker	ønske	VF:----:sa:----	
56-5	jeg	jeg	PP:s-nc:--:-1n-	
56-6	,	,	ZD	
56-7	at	at	CS:----:--:----	
56-8	vi	vi	PP:p-nc:--:-1n-	
56-9	får	få	VF:----:sa:----	
56-10	en	en	PI:s-uc:--:----	
56-11	rigtig	rigtig	AC:siuc:--:p---	
56-12	god	god	AC:siuc:--:p---	
56-13	og	og	CC:----:--:----	
56-14	ærlig	ærlig	AC:siuc:--:p---	
56-15	debat	debat	NC:siuc:--:----	
56-16	,	,	ZD	
56-17	hvor	hvor	D-:----:--:u---	
56-18	fup	fup	NC:siun:--:----	
56-19	og	og	CC:----:--:----	
56-20	fakta	faktum	NC:piu#:--:----	
56-21	om	om	T-:----:--:----	
56-22	,	,	ZD	
56-23	hvem	hvem	PR:#-uc:--:----	
56-24	der	der	US:----:--:----	
56-25	kan	kunne	VF:----:sa:----	
56-26	få	få	VI:----:-a:----	
56-27	humanitær	humanitær	AC:siuc:--:p---	
56-28	opholdstilladelse	opholdstilladelse	NC:siuc:--:----	
56-29	,	,	ZD	
56-30	kommer	komme	VF:----:sa:----	
56-31	frem	frem	D-:----:--:u---	
56-32	i	i	T-:----:--:----	
56-33	lyset	lys|lys-F-brænde-sit-lys-i-begge-ender|lys-F-der-går-et-lys-op-for-nogen|lys-F-grønt/gult/rødt-lys|lys-F-grønt-lys(for-noget)|lys-F-gå-ud-som-et-lys|lys-F-i-lyset-af|lys-F-komme-for-dagens-lys|lys-F-levende-lys|lys-F-lys-i-mørket|lys-F-rank-som-et-lys|lys-F-se-lyset|tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-dagens-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-kaste-lys-over|lys-F-i-et-nyt-(andet-..)-lys|lys-F-føre-nogen-bag-lyset|lys-1f|Lys-2|lys-3|lys-4|lys-F-bengalsk-lys|lys-5|lys-1g|lys-1e|lys-1d|lys-1-1a-1b-1c-1f	NC:sdun:--:----	
56-34	.	.	ZP	

#id=57
#text= Vi ønsker, at debatten skal tages i offentlighed hernede i Folketingssalen, så vi kan få frem i lyset, hvad partierne helt præcis mener.
57-1	Vi	vi	PP:p-nc:--:-1n-	
57-2	ønsker	ønske	VF:----:sa:----	
57-3	,	,	ZD	
57-4	at	at	CS:----:--:----	
57-5	debatten	debat	NC:sduc:--:----	
57-6	skal	skulle	VF:----:sa:----	
57-7	tages	tage	VI:----:-p:----	
57-8	i	i	T-:----:--:----	
57-9	offentlighed	offentlighed	NC:siuc:--:----	
57-10	hernede	hernede	D-:----:--:u---	
57-11	i	i	T-:----:--:----	
57-12	Folketingssalen	folketingssal	NC:sduc:--:----	
57-13	,	,	ZD	
57-14	så	så	CS:----:--:----	
57-15	vi	vi	PP:p-nc:--:-1n-	
57-16	kan	kunne	VF:----:sa:----	
57-17	få	få	VI:----:-a:----	
57-18	frem	frem	D-:----:--:u---	
57-19	i	i	T-:----:--:----	
57-20	lyset	lys|lys-F-lys-i-mørket|lys-F-se-dagens-lys|lys-F-se-lyset|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-rank-som-et-lys|lys-F-levende-lys|lys-3|lys-5|lys-F-bengalsk-lys|lys-F-brænde-sit-lys-i-begge-ender|lys-F-føre-nogen-bag-lyset|lys-F-grønt/gult/rødt-lys|lys-F-grønt-lys(for-noget)|lys-F-i-et-nyt-(andet-..)-lys|lys-F-i-lyset-af|lys-F-kaste-lys-over|lys-F-lede/søge-med-lys-og-lygte|me-for-dagens-lys|lys-F-gå-ud-som-et-lys|lys-F-der-går-et-lys-op-for-nogen|lys-4|Lys-2|lys-1d|lys-1e|lys-1g|lys-1f|lys-1-1a-1b-1c-1f	NC:sdun:--:----	
57-21	,	,	ZD	
57-22	hvad	hvad	PR:s-u#:--:----	
57-23	partierne	parti	NC:pdu#:--:----	
57-24	helt	hel	AD:----:--:p---	
57-25	præcis	præcis	AC:siuc:--:p---	
57-26	mener	mener	NC:siuc:--:----	
57-27	.	.	ZP	

#id=58
#text= Og i betragtning af at alle de nordiske lande har det med i deres lovgivning, kunne det være en overvejelse værd at drøfte det i udvalgsarbejdet, også set i lyset af, at Nordisk Ministerråd og Nordisk Råd for nylig, i sidste uge, i Stockholm netop understregede, at implementeringen af EF-direktiver faktisk  kan få et bedre forløb, hvis man samarbejder de nordiske lande imellem og således gavner forbrugerne.
58-1	Og	og	CC:----:--:----	
58-2	i	i	T-:----:--:----	
58-3	betragtning	betragtning	NC:siuc:--:----	
58-4	af	af	T-:----:--:----	
58-5	at	at	CS:----:--:----	
58-6	alle	al	PI:p-u#:--:----	
58-7	de	den	PM:p-u#:--:----	
58-8	nordiske	nordisk	AC:p#u#:--:p---	
58-9	lande	land	NC:piu#:--:----	
58-10	har	have	VF:----:sa:----	
58-11	det	det	PP:s-un:--:-3n-	
58-12	med	med	D-:----:--:u---	
58-13	i	i	T-:----:--:----	
58-14	deres	deres	PO:#--#:--:-3np	
58-15	lovgivning	lovgivning	NC:siuc:--:----	
58-16	,	,	ZD	
58-17	kunne	kunne	VF:----:ta:----	
58-18	det	det	PP:s-un:--:-3n-	
58-19	være	være	VI:----:-a:----	
58-20	en	en	PI:s-uc:--:----	
58-21	overvejelse	overvejelse	NC:siuc:--:----	
58-22	værd	værd	AC:§§u§:--:p---	
58-23	at	at	UI:----:--:----	
58-24	drøfte	drøfte	VI:----:-a:----	
58-25	det	det	PP:s-un:--:-3n-	
58-26	i	i	T-:----:--:----	
58-27	udvalgsarbejdet	udvalgsarbejde	NC:sdun:--:----	
58-28	,	,	ZD	
58-29	også	også	D-:----:--:u---	
58-30	set	se	VT:siu#:t-:----	
58-31	i	i	T-:----:--:----	
58-32	lyset	lys|lys-F-se-lyset|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-dagens-lys|lys-F-bengalsk-lys|r-nogen|lys-F-føre-nogen-bag-lyset|lys-F-grønt/gult/rødt-lys|lys-F-gå-ud-som-et-lys|lys-F-i-et-nyt-(andet-..)-lys|lys-F-i-lyset-af|lys-F-kaste-lys-over|lys-F-grønt-lys(for-noget)|lys-F-brænde-sit-lys-i-begge-ender|lys-5|lys-1-1a-1b-1c-1f|lys-1d|lys-1f|lys-1g|Lys-2|lys-4|lys-3|lys-1e|lys-F-komme-for-dagens-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-levende-lys|lys-F-rank-som-et-lys|lys-F-lys-i-mørket	NC:sdun:--:----	
58-33	af	af	T-:----:--:----	
58-34	,	,	ZD	
58-35	at	at	CS:----:--:----	
58-36	Nordisk	nordisk	AC:siu§:--:p---	
58-37	Ministerråd	ministerråd	NC:siun:--:----	
58-38	og	og	CC:----:--:----	
58-39	Nordisk	nordisk	AC:siu§:--:p---	
58-40	Råd	råd	NC:siun:--:----	
58-41	for	for	T-:----:--:----	
58-42	nylig	nylig	AD:----:--:p---	
58-43	,	,	ZD	
58-44	i	i	T-:----:--:----	
58-45	sidste	sidste	AC:§§u§:--:p---	
58-46	uge	uge	NC:siuc:--:----	
58-47	,	,	ZD	
58-48	i	i	T-:----:--:----	
58-49	Stockholm	Stockholm	NP:siu#:--:----	
58-50	netop	netop	D-:----:--:u---	
58-51	understregede	understrege	VF:----:ta:----	
58-52	,	,	ZD	
58-53	at	at	CS:----:--:----	
58-54	implementeringen	implementering	NC:sduc:--:----	
58-55	af	af	T-:----:--:----	
58-56	EF	EF	NW:----:--:----	
58-57	-	-	ZH	
58-58	direktiver	direktiv	NC:piu#:--:----	
58-59	faktisk	faktisk	AD:----:--:p---	
58-60	kan	kunne	VF:----:sa:----	
58-61	få	få	VI:----:-a:----	
58-62	et	en	PI:s-un:--:----	
58-63	bedre	god	AC:##u#:--:c---	
58-64	forløb	forløb	NC:siun:--:----	
58-65	,	,	ZD	
58-66	hvis	hvis	CS:----:--:----	
58-67	man	man	PI:#-uc:--:----	
58-68	samarbejder	samarbejde	VF:----:sa:----	
58-69	de	den	PM:p-u#:--:----	
58-70	nordiske	nordisk	AC:p#u#:--:p---	
58-71	lande	land	NC:piu#:--:----	
58-72	imellem	imellem	T-:----:--:----	
58-73	og	og	CC:----:--:----	
58-74	således	således	D-:----:--:u---	
58-75	gavner	gavne	VF:----:sa:----	
58-76	forbrugerne	forbruger	NC:pdu#:--:----	
58-77	.	.	ZP	

#id=59
#text= Set i lyset af alle mulige andre forbrugerskandaler, herunder ikke mindst kødskandalen, som huserer i øjeblikket, vil det helt sikkert også lette myndighedernes arbejde.
59-1	Set	se	VT:siu#:t-:----	
59-2	i	i	T-:----:--:----	
59-3	lyset	lys|lys-3|lys-4|lys-5|lys-F-brænde-sit-lys-i-begge-ender|lys-F-føre-nogen-bag-lyset|lys-F-grønt-lys(for-noget)|lys-F-gå-ud-som-et-lys|lys-F-i-et-nyt-(andet-..)-lys|lys-F-kaste-lys-over|lys-F-komme-for-dagens-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-lys-i-mørket|lys-F-rank-som-et-lys|lys-F-se-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-se-lyset|lys-F-levende-lys|lys-F-i-lyset-af|lys-F-grønt/gult/rødt-lys|lys-F-der-går-et-lys-op-for-nogen|lys-F-bengalsk-lys|Lys-2|lys-1d|lys-1-1a-1b-1c-1f|lys-1e|lys-1f|lys-1g	NC:sdun:--:----	
59-4	af	af	T-:----:--:----	
59-5	alle	al	PI:p-u#:--:----	
59-6	mulige	mulig	AC:p#u#:--:p---	
59-7	andre	anden	PI:p-u#:--:----	
59-8	forbrugerskandaler	forbrugerskandale	NC:piu#:--:----	
59-9	,	,	ZD	
59-10	herunder	herunder	D-:----:--:u---	
59-11	ikke	ikke	D-:----:--:u---	
59-12	mindst	liden	AD:----:--:s---	
59-13	kødskandalen	kødskandale	NC:sduc:--:----	
59-14	,	,	ZD	
59-15	som	som	US:----:--:----	
59-16	huserer	husere	VF:----:sa:----	
59-17	i	i	T-:----:--:----	
59-18	øjeblikket	øjeblik	NC:sdun:--:----	
59-19	,	,	ZD	
59-20	vil	ville	VF:----:sa:----	
59-21	det	det	PP:s-un:--:-3n-	
59-22	helt	hel	AD:----:--:p---	
59-23	sikkert	sikker	AD:----:--:p---	
59-24	også	også	D-:----:--:u---	
59-25	lette	lette	VI:----:-a:----	
